Time (ms),EMG,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1545.089,0,0,0,0,0,0,0
1560.916,307,0,0,0,0,0,0
1560.916,307,0,0,0,0,0,0
1560.916,307,0,0,0,0,0,0
1560.916,307,0,0,0,0,0,0
1560.916,307,0,0,0,0,0,0
1560.916,307,0,0,0,0,0,0
1560.916,308,0,0,0,0,0,0
1572.7230000000002,308,0,0,0,0,0,0
1572.7230000000002,307,0,0,0,0,0,0
1572.7230000000002,308,0,0,0,0,0,0
1572.7230000000002,308,0,0,0,0,0,0
1577.187,307,0,0,0,0,0,0
1578.0259999999998,307,0,0,0,0,0,0
1578.0259999999998,308,0,0,0,0,0,0
1578.0259999999998,307,0,0,0,0,0,0
1582.441,308,0,0,0,0,0,0
1582.441,307,0,0,0,0,0,0
1587.926,308,12,16296,-2396,-91,-37,-14
1587.926,308,12,16296,-2396,-91,-37,-14
1591.045,307,12,16296,-2396,-91,-37,-14
1594.681,307,12,16296,-2396,-91,-37,-14
1597.721,307,12,16296,-2396,-91,-37,-14
1598.557,308,12,16296,-2396,-91,-37,-14
1604.9940000000001,307,12,16296,-2396,-91,-37,-14
1605.5330000000001,307,12,16296,-2396,-91,-37,-14
1605.5330000000001,308,64,16324,-2400,-22,-56,9
1611.291,308,64,16324,-2400,-22,-56,9
1611.291,308,64,16324,-2400,-22,-56,9
1614.164,307,64,16324,-2400,-22,-56,9
1621.0359999999998,307,64,16324,-2400,-22,-56,9
1621.6280000000002,307,64,16324,-2400,-22,-56,9
1621.6280000000002,307,64,16324,-2400,-22,-56,9
1621.6280000000002,307,0,16412,-2412,-26,-17,6
1628.026,307,0,16412,-2412,-26,-17,6
1628.026,308,0,16412,-2412,-26,-17,6
1628.026,307,0,16412,-2412,-26,-17,6
1638.247,308,0,16412,-2412,-26,-17,6
1638.568,308,0,16412,-2412,-26,-17,6
1638.568,308,0,16412,-2412,-26,-17,6
1643.703,307,0,16412,-2412,-26,-17,6
1643.703,308,-28,16300,-2376,-49,-18,-12
1647.029,308,-28,16300,-2376,-49,-18,-12
1652.1840000000002,308,-28,16300,-2376,-49,-18,-12
1654.8639999999998,307,-28,16300,-2376,-49,-18,-12
1654.8639999999998,307,-28,16300,-2376,-49,-18,-12
1660.6490000000001,308,-28,16300,-2376,-49,-18,-12
1663.5549999999998,308,-28,16300,-2376,-49,-18,-12
1663.5549999999998,309,20,16348,-2364,-17,-49,-15
1670.914,308,20,16348,-2364,-17,-49,-15
1671.909,308,20,16348,-2364,-17,-49,-15
1671.909,307,20,16348,-2364,-17,-49,-15
1677.498,308,20,16348,-2364,-17,-49,-15
1677.498,308,20,16348,-2364,-17,-49,-15
1677.498,308,20,16348,-2364,-17,-49,-15
1685.564,308,20,16348,-2364,-17,-49,-15
1688.809,307,-4,16280,-2396,-99,-49,-5
1692.056,308,-4,16280,-2396,-99,-49,-5
1693.916,308,-4,16280,-2396,-99,-49,-5
1693.916,308,-4,16280,-2396,-99,-49,-5
1699.789,308,-4,16280,-2396,-99,-49,-5
1702.337,307,-4,16280,-2396,-99,-49,-5
1706.4470000000001,307,-4,16280,-2396,-99,-49,-5
1706.4470000000001,307,16,16264,-2372,13,-68,-6
1710.471,308,16,16264,-2372,13,-68,-6
1710.471,308,16,16264,-2372,13,-68,-6
1715.658,307,16,16264,-2372,13,-68,-6
1718.981,308,16,16264,-2372,13,-68,-6
1720.991,307,16,16264,-2372,13,-68,-6
1721.929,308,16,16264,-2372,13,-68,-6
1727.24,307,16,16264,-2372,13,-68,-6
1728.322,308,-12,16388,-2420,-45,-33,-17
1731.462,307,-12,16388,-2420,-45,-33,-17
1735.48,307,-12,16388,-2420,-45,-33,-17
1735.48,308,-12,16388,-2420,-45,-33,-17
1738.754,308,-12,16388,-2420,-45,-33,-17
1743.654,308,-12,16388,-2420,-45,-33,-17
1743.654,307,-12,16388,-2420,-45,-33,-17
1746.9920000000002,307,4,16348,-2328,-48,-12,-10
1752.453,308,4,16348,-2328,-48,-12,-10
1753.369,308,4,16348,-2328,-48,-12,-10
1756.2150000000001,308,4,16348,-2328,-48,-12,-10
1756.2150000000001,308,4,16348,-2328,-48,-12,-10
1761.3790000000001,308,4,16348,-2328,-48,-12,-10
1762.2199999999998,308,4,16348,-2328,-48,-12,-10
1762.2199999999998,308,48,16380,-2416,-24,-31,-21
1770.008,308,48,16380,-2416,-24,-31,-21
1772.7250000000001,308,48,16380,-2416,-24,-31,-21
1772.7250000000001,308,48,16380,-2416,-24,-31,-21
1777.759,308,48,16380,-2416,-24,-31,-21
1781.135,308,48,16380,-2416,-24,-31,-21
1784.759,307,48,16380,-2416,-24,-31,-21
1785.862,307,48,16380,-2416,-24,-31,-21
1789.419,308,16,16280,-2304,-82,-55,-10
1789.419,308,16,16280,-2304,-82,-55,-10
1794.153,308,16,16280,-2304,-82,-55,-10
1795.199,308,16,16280,-2304,-82,-55,-10
1795.199,309,16,16280,-2304,-82,-55,-10
1802.427,308,16,16280,-2304,-82,-55,-10
1805.7510000000002,308,16,16280,-2304,-82,-55,-10
1805.7510000000002,309,36,16368,-2404,56,-53,-13
1810.53,309,36,16368,-2404,56,-53,-13
1811.153,309,36,16368,-2404,56,-53,-13
1816.06,308,36,16368,-2404,56,-53,-13
1818.071,308,36,16368,-2404,56,-53,-13
1820.849,308,36,16368,-2404,56,-53,-13
1826.221,308,36,16368,-2404,56,-53,-13
1826.221,309,36,16368,-2404,56,-53,-13
1829.3999999999999,308,-28,16328,-2388,-104,-42,-10
1834.28,308,-28,16328,-2388,-104,-42,-10
1834.819,308,-28,16328,-2388,-104,-42,-10
1838.125,308,-28,16328,-2388,-104,-42,-10
1839.746,308,-28,16328,-2388,-104,-42,-10
1844.718,308,-28,16328,-2388,-104,-42,-10
1846.724,308,12,16328,-2324,-29,-45,-21
1848.635,308,12,16328,-2324,-29,-45,-21
1852.91,308,12,16328,-2324,-29,-45,-21
1855.3690000000001,308,12,16328,-2324,-29,-45,-21
1856.2849999999999,308,12,16328,-2324,-29,-45,-21
1856.2849999999999,307,12,16328,-2324,-29,-45,-21
1863.643,307,12,16328,-2324,-29,-45,-21
1864.6009999999999,308,12,16328,-2324,-29,-45,-21
1870.691,307,4,16388,-2300,-83,-44,-4
1871.789,307,4,16388,-2300,-83,-44,-4
1874.432,308,4,16388,-2300,-83,-44,-4
1874.432,308,4,16388,-2300,-83,-44,-4
1878.162,307,4,16388,-2300,-83,-44,-4
1880.3410000000001,308,4,16388,-2300,-83,-44,-4
1880.3410000000001,308,4,16388,-2300,-83,-44,-4
1886.193,308,-24,16364,-2348,-5,-39,-23
1889.662,308,-24,16364,-2348,-5,-39,-23
1889.662,308,-24,16364,-2348,-5,-39,-23
1889.662,308,-24,16364,-2348,-5,-39,-23
1897.413,308,-24,16364,-2348,-5,-39,-23
1897.413,307,-24,16364,-2348,-5,-39,-23
1897.413,307,-24,16364,-2348,-5,-39,-23
1907.7869999999998,309,-24,16364,-2348,-5,-39,-23
1908.793,308,0,16280,-2380,-45,-18,-9
1911.1560000000002,307,0,16280,-2380,-45,-18,-9
1913.916,308,0,16280,-2380,-45,-18,-9
1913.916,307,0,16280,-2380,-45,-18,-9
1920.858,307,0,16280,-2380,-45,-18,-9
1922.636,307,0,16280,-2380,-45,-18,-9
1924.643,307,0,16280,-2380,-45,-18,-9
1924.643,307,0,16316,-2360,-28,-31,6
1924.643,308,0,16316,-2360,-28,-31,6
1930.844,308,0,16316,-2360,-28,-31,6
1934.8300000000002,307,0,16316,-2360,-28,-31,6
1936.84,308,0,16316,-2360,-28,-31,6
1940.29,307,0,16316,-2360,-28,-31,6
1940.29,307,0,16316,-2360,-28,-31,6
1943.7089999999998,307,0,16316,-2360,-28,-31,6
1947.085,307,-8,16372,-2388,-38,-54,-10
1947.085,307,-8,16372,-2388,-38,-54,-10
1947.085,308,-8,16372,-2388,-38,-54,-10
1956.551,308,-8,16372,-2388,-38,-54,-10
1956.551,307,-8,16372,-2388,-38,-54,-10
1956.551,307,-8,16372,-2388,-38,-54,-10
1963.5849999999998,307,-8,16372,-2388,-38,-54,-10
1963.5849999999998,308,-8,16372,-2388,-38,-54,-10
1963.5849999999998,308,4,16320,-2356,-51,-31,-7
1972.966,308,4,16320,-2356,-51,-31,-7
1972.966,308,4,16320,-2356,-51,-31,-7
1972.966,307,4,16320,-2356,-51,-31,-7
1979.8100000000002,307,4,16320,-2356,-51,-31,-7
1979.8100000000002,307,4,16320,-2356,-51,-31,-7
1983.0710000000001,307,4,16320,-2356,-51,-31,-7
1983.0710000000001,308,0,16304,-2392,18,-44,16
1989.5439999999999,308,0,16304,-2392,18,-44,16
1992.167,308,0,16304,-2392,18,-44,16
1994.913,307,0,16304,-2392,18,-44,16
1995.779,308,0,16304,-2392,18,-44,16
1995.779,307,0,16304,-2392,18,-44,16
1999.674,307,0,16304,-2392,18,-44,16
2005.4029999999998,307,0,16304,-2392,18,-44,16
2006.782,307,-72,16320,-2408,-74,-54,-7
2006.782,307,-72,16320,-2408,-74,-54,-7
2012.4339999999997,308,-72,16320,-2408,-74,-54,-7
2012.4339999999997,307,-72,16320,-2408,-74,-54,-7
2015.5599999999997,307,-72,16320,-2408,-74,-54,-7
2022.5399999999997,307,-72,16320,-2408,-74,-54,-7
2023.24,307,-72,16320,-2408,-74,-54,-7
2024.4119999999998,307,-72,16320,-2408,-74,-54,-7
2030.577,308,-8,16356,-2380,-6,-46,-21
2030.577,308,-8,16356,-2380,-6,-46,-21
2030.577,308,-8,16356,-2380,-6,-46,-21
2037.6940000000002,308,-8,16356,-2380,-6,-46,-21
2040.066,307,-8,16356,-2380,-6,-46,-21
2040.066,307,-8,16356,-2380,-6,-46,-21
2045.8210000000001,307,-8,16356,-2380,-6,-46,-21
2045.8210000000001,307,-20,16296,-2392,-72,-23,-23
2048.314,308,-20,16296,-2392,-72,-23,-23
2053.937,307,-20,16296,-2392,-72,-23,-23
2056.0870000000004,307,-20,16296,-2392,-72,-23,-23
2056.0870000000004,308,-20,16296,-2392,-72,-23,-23
2061.84,308,-20,16296,-2392,-72,-23,-23
2061.84,308,-20,16296,-2392,-72,-23,-23
2061.84,307,8,16292,-2336,10,-41,-3
2070.022,307,8,16292,-2336,10,-41,-3
2072.692,308,8,16292,-2336,10,-41,-3
2072.692,307,8,16292,-2336,10,-41,-3
2078.1139999999996,308,8,16292,-2336,10,-41,-3
2078.1139999999996,307,8,16292,-2336,10,-41,-3
2078.1139999999996,307,8,16292,-2336,10,-41,-3
2085.075,307,8,16292,-2336,10,-41,-3
2086.493,308,36,16320,-2348,-34,-59,0
2090.002,307,36,16320,-2348,-34,-59,0
2090.002,307,36,16320,-2348,-34,-59,0
2094.33,308,36,16320,-2348,-34,-59,0
2094.33,307,36,16320,-2348,-34,-59,0
2094.33,308,36,16320,-2348,-34,-59,0
2101.992,307,36,16320,-2348,-34,-59,0
2105.714,307,36,16320,-2348,-34,-59,0
2107.4359999999997,307,-20,16352,-2352,-27,-43,-9
2110.549,308,-20,16352,-2352,-27,-43,-9
2110.549,308,-20,16352,-2352,-27,-43,-9
2110.549,307,-20,16352,-2352,-27,-43,-9
2118.5930000000003,307,-20,16352,-2352,-27,-43,-9
2122.109,307,-20,16352,-2352,-27,-43,-9
2125.218,307,-20,16352,-2352,-27,-43,-9
2129.232,307,28,16292,-2380,-55,-56,-23
2129.232,307,28,16292,-2380,-55,-56,-23
2133.2490000000003,308,28,16292,-2380,-55,-56,-23
2137.661,308,28,16292,-2380,-55,-56,-23
2137.661,307,28,16292,-2380,-55,-56,-23
2141.212,307,28,16292,-2380,-55,-56,-23
2145.2290000000003,307,28,16292,-2380,-55,-56,-23
2149.243,307,28,16292,-2380,-55,-56,-23
2158.628,307,28,16304,-2396,-13,-52,-3
2158.628,307,28,16304,-2396,-13,-52,-3
2158.628,308,28,16304,-2396,-13,-52,-3
2158.628,308,28,16304,-2396,-13,-52,-3
2158.628,307,28,16304,-2396,-13,-52,-3
2158.628,307,28,16304,-2396,-13,-52,-3
2166.0460000000003,307,28,16304,-2396,-13,-52,-3
2168.999,307,12,16272,-2376,-27,-25,-8
2171.004,308,12,16272,-2376,-27,-25,-8
2173.993,307,12,16272,-2376,-27,-25,-8
2175.751,307,12,16272,-2376,-27,-25,-8
2175.751,307,12,16272,-2376,-27,-25,-8
2175.751,308,12,16272,-2376,-27,-25,-8
2184.5370000000003,307,12,16272,-2376,-27,-25,-8
2184.5370000000003,307,12,16272,-2376,-27,-25,-8
2188.7349999999997,308,24,16320,-2392,-5,-34,1
2191.596,307,24,16320,-2392,-5,-34,1
2192.4199999999996,307,24,16320,-2392,-5,-34,1
2192.4199999999996,307,24,16320,-2392,-5,-34,1
2199.576,308,24,16320,-2392,-5,-34,1
2199.9230000000002,307,24,16320,-2392,-5,-34,1
2204.9500000000003,308,24,16320,-2392,-5,-34,1
2204.9500000000003,308,24,16320,-2392,-5,-34,1
2209.9739999999997,308,-32,16376,-2364,-57,-41,-14
2209.9739999999997,308,-32,16376,-2364,-57,-41,-14
2216.46,307,-32,16376,-2364,-57,-41,-14
2216.978,307,-32,16376,-2364,-57,-41,-14
2222.233,307,-32,16376,-2364,-57,-41,-14
2225.0200000000004,307,-32,16376,-2364,-57,-41,-14
2225.0200000000004,307,-32,16376,-2364,-57,-41,-14
2225.0200000000004,307,24,16304,-2388,6,-37,-8
2232.609,307,24,16304,-2388,6,-37,-8
2233.523,308,24,16304,-2388,6,-37,-8
2233.523,307,24,16304,-2388,6,-37,-8
2233.523,307,24,16304,-2388,6,-37,-8
2241.1330000000003,308,24,16304,-2388,6,-37,-8
2244.901,307,24,16304,-2388,6,-37,-8
2248.3089999999997,308,24,16304,-2388,6,-37,-8
2251.395,308,4,16296,-2376,-49,-19,-16
2251.395,307,4,16296,-2376,-49,-19,-16
2254.824,307,4,16296,-2376,-49,-19,-16
2257.625,307,4,16296,-2376,-49,-19,-16
2258.421,307,4,16296,-2376,-49,-19,-16
2258.421,307,4,16296,-2376,-49,-19,-16
2266.5350000000003,307,4,16296,-2376,-49,-19,-16
2266.5350000000003,307,-8,16296,-2364,31,-37,-6
2266.5350000000003,307,-8,16296,-2364,31,-37,-6
2273.516,308,-8,16296,-2364,31,-37,-6
2273.516,307,-8,16296,-2364,31,-37,-6
2279.842,308,-8,16296,-2364,31,-37,-6
2281.8559999999998,307,-8,16296,-2364,31,-37,-6
2281.8559999999998,308,-8,16296,-2364,31,-37,-6
2281.8559999999998,308,-8,16296,-2364,31,-37,-6
2287.853,308,32,16328,-2392,-76,-48,-7
2293.0570000000002,308,32,16328,-2392,-76,-48,-7
2294.871,307,32,16328,-2392,-76,-48,-7
2297.764,307,32,16328,-2392,-76,-48,-7
2300.989,307,32,16328,-2392,-76,-48,-7
2303.747,308,32,16328,-2392,-76,-48,-7
2305.826,307,32,16328,-2392,-76,-48,-7
2308.0319999999997,308,32,16328,-2392,-76,-48,-7
2308.0319999999997,308,64,16264,-2388,-25,-46,6
2314.265,308,64,16264,-2388,-25,-46,6
2315.983,307,64,16264,-2388,-25,-46,6
2321.857,307,64,16264,-2388,-25,-46,6
2321.857,307,64,16264,-2388,-25,-46,6
2321.857,307,64,16264,-2388,-25,-46,6
2327.917,307,64,16264,-2388,-25,-46,6
2329.931,307,40,16356,-2368,-17,-38,2
2329.931,308,40,16356,-2368,-17,-38,2
2335.8219999999997,307,40,16356,-2368,-17,-38,2
2338.0139999999997,309,40,16356,-2368,-17,-38,2
2340.0319999999997,308,40,16356,-2368,-17,-38,2
2340.0319999999997,307,40,16356,-2368,-17,-38,2
2340.0319999999997,308,40,16356,-2368,-17,-38,2
2346.381,308,40,16356,-2368,-17,-38,2
2351.261,308,-20,16268,-2380,-78,-34,-8
2353.981,308,-20,16268,-2380,-78,-34,-8
2355.994,307,-20,16268,-2380,-78,-34,-8
2355.994,308,-20,16268,-2380,-78,-34,-8
2362.282,308,-20,16268,-2380,-78,-34,-8
2362.282,307,-20,16268,-2380,-78,-34,-8
2362.282,307,-20,16268,-2380,-78,-34,-8
2362.282,308,20,16384,-2400,20,-39,8
2372.082,307,20,16384,-2400,20,-39,8
2373.244,308,20,16384,-2400,20,-39,8
2376.5589999999997,307,20,16384,-2400,20,-39,8
2378.893,307,20,16384,-2400,20,-39,8
2378.893,307,20,16384,-2400,20,-39,8
2383.878,308,20,16384,-2400,20,-39,8
2387.196,308,20,16384,-2400,20,-39,8
2389.6389999999997,308,52,16348,-2408,-101,-40,-7
2391.84,308,52,16348,-2408,-101,-40,-7
2395.212,308,52,16348,-2408,-101,-40,-7
2395.212,308,52,16348,-2408,-101,-40,-7
2395.212,307,52,16348,-2408,-101,-40,-7
2403.9120000000003,308,52,16348,-2408,-101,-40,-7
2405.609,307,52,16348,-2408,-101,-40,-7
2407.421,308,52,16348,-2408,-101,-40,-7
2411.399,308,0,16320,-2324,18,-27,-21
2411.399,307,0,16320,-2324,18,-27,-21
2414.247,308,0,16320,-2324,18,-27,-21
2420.049,308,0,16320,-2324,18,-27,-21
2421.453,307,0,16320,-2324,18,-27,-21
2422.698,308,0,16320,-2324,18,-27,-21
2427.913,307,0,16320,-2324,18,-27,-21
2427.913,309,-8,16284,-2396,-61,-62,-18
2432.737,308,-8,16284,-2396,-61,-62,-18
2436.455,308,-8,16284,-2396,-61,-62,-18
2438.0899999999997,308,-8,16284,-2396,-61,-62,-18
2440.636,307,-8,16284,-2396,-61,-62,-18
2444.246,308,-8,16284,-2396,-61,-62,-18
2444.246,308,-8,16284,-2396,-61,-62,-18
2448.911,308,-8,16284,-2396,-61,-62,-18
2452.817,308,-12,16336,-2352,-11,-50,-8
2455.797,308,-12,16336,-2352,-11,-50,-8
2455.797,308,-12,16336,-2352,-11,-50,-8
2460.7070000000003,308,-12,16336,-2352,-11,-50,-8
2461.8199999999997,308,-12,16336,-2352,-11,-50,-8
2464.5,308,-12,16336,-2352,-11,-50,-8
2468.996,307,-12,16336,-2352,-11,-50,-8
2468.996,308,24,16296,-2436,-85,-43,-14
2473.019,308,24,16296,-2436,-85,-43,-14
2477.044,308,24,16296,-2436,-85,-43,-14
2479.003,307,24,16296,-2436,-85,-43,-14
2481.7490000000003,308,24,16296,-2436,-85,-43,-14
2484.7999999999997,308,24,16296,-2436,-85,-43,-14
2487.872,307,24,16296,-2436,-85,-43,-14
2489.8349999999996,308,0,16428,-2364,13,-30,-24
2493.009,307,0,16428,-2364,13,-30,-24
2493.009,307,0,16428,-2364,13,-30,-24
2497.157,307,0,16428,-2364,13,-30,-24
2497.157,307,0,16428,-2364,13,-30,-24
2505.656,308,0,16428,-2364,13,-30,-24
2506.252,308,0,16428,-2364,13,-30,-24
2507.799,307,0,16428,-2364,13,-30,-24
2509.962,307,8,16276,-2360,-92,-42,-10
2513.677,308,8,16276,-2360,-92,-42,-10
2514.9900000000002,308,8,16276,-2360,-92,-42,-10
2518.283,307,8,16276,-2360,-92,-42,-10
2521.952,307,8,16276,-2360,-92,-42,-10
2523.962,307,8,16276,-2360,-92,-42,-10
2524.971,308,8,16276,-2360,-92,-42,-10
2529.4590000000003,307,8,16276,-2360,-92,-42,-10
2531.4649999999997,308,40,16340,-2396,39,-21,3
2533.339,307,40,16340,-2396,39,-21,3
2537.6189999999997,308,40,16340,-2396,39,-21,3
