Time (ms),EMG,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1984.9589999999998,307,-232,16432,-2136,55,-23,-20
1984.9589999999998,306,-232,16432,-2136,55,-23,-20
1991.679,307,-232,16432,-2136,55,-23,-20
1994.073,307,-232,16432,-2136,55,-23,-20
1997.179,308,-232,16432,-2136,55,-23,-20
2001.33,307,-232,16352,-2168,-44,-32,-15
2003.091,307,-232,16352,-2168,-44,-32,-15
2005.87,307,-232,16352,-2168,-44,-32,-15
2005.87,306,-232,16352,-2168,-44,-32,-15
2011.2519999999997,307,-232,16352,-2168,-44,-32,-15
2011.2519999999997,307,-232,16352,-2168,-44,-32,-15
2011.2519999999997,307,-180,16364,-2148,-137,-52,-34
2019.422,307,-180,16364,-2148,-137,-52,-34
2019.422,307,-180,16364,-2148,-137,-52,-34
2019.422,306,-180,16364,-2148,-137,-52,-34
2030.097,307,-180,16364,-2148,-137,-52,-34
2032.771,307,-180,16364,-2148,-137,-52,-34
2036.363,307,-180,16364,-2148,-137,-52,-34
2038.907,308,-260,16412,-2084,28,-47,-17
2038.907,307,-260,16412,-2084,28,-47,-17
2044.63,307,-260,16412,-2084,28,-47,-17
2044.63,306,-260,16412,-2084,28,-47,-17
2050.525,306,-260,16412,-2084,28,-47,-17
2053.124,307,-260,16412,-2084,28,-47,-17
2053.124,307,-260,16412,-2084,28,-47,-17
2053.124,307,-264,16324,-2204,-2,-36,-8
2062.366,307,-264,16324,-2204,-2,-36,-8
2063.7349999999997,307,-264,16324,-2204,-2,-36,-8
2063.7349999999997,307,-264,16324,-2204,-2,-36,-8
2068.527,306,-264,16324,-2204,-2,-36,-8
2068.527,307,-264,16324,-2204,-2,-36,-8
2074.164,307,-264,16324,-2204,-2,-36,-8
2078.358,307,-228,16336,-2144,-139,-62,-11
2078.358,307,-228,16336,-2144,-139,-62,-11
2083.955,306,-228,16336,-2144,-139,-62,-11
2084.864,306,-228,16336,-2144,-139,-62,-11
2091.342,306,-228,16336,-2144,-139,-62,-11
2092.104,307,-228,16336,-2144,-139,-62,-11
2092.104,306,-228,16336,-2144,-139,-62,-11
2099.357,307,-236,16380,-2108,-8,-41,-3
2101.353,307,-236,16380,-2108,-8,-41,-3
2101.353,306,-236,16380,-2108,-8,-41,-3
2101.353,307,-236,16380,-2108,-8,-41,-3
2111.301,307,-236,16380,-2108,-8,-41,-3
2111.301,306,-236,16380,-2108,-8,-41,-3
2115.1870000000004,306,-236,16380,-2108,-8,-41,-3
2119.914,307,-212,16384,-2100,23,-60,-23
2119.914,307,-212,16384,-2100,23,-60,-23
2119.914,306,-212,16384,-2100,23,-60,-23
2125.2369999999996,307,-212,16384,-2100,23,-60,-23
2128.485,306,-212,16384,-2100,23,-60,-23
2128.485,307,-212,16384,-2100,23,-60,-23
2134.226,307,-212,16384,-2100,23,-60,-23
2134.226,307,-240,16292,-2148,-122,-43,-14
2142.161,307,-240,16292,-2148,-122,-43,-14
2142.161,307,-240,16292,-2148,-122,-43,-14
2148.3360000000002,307,-240,16292,-2148,-122,-43,-14
2151.288,306,-240,16292,-2148,-122,-43,-14
2151.288,307,-240,16292,-2148,-122,-43,-14
2154.205,307,-240,16292,-2148,-122,-43,-14
2158.857,307,-232,16352,-2116,-25,-48,0
2161.835,307,-232,16352,-2116,-25,-48,0
2164.738,307,-232,16352,-2116,-25,-48,0
2168.214,306,-232,16352,-2116,-25,-48,0
2170.029,306,-232,16352,-2116,-25,-48,0
2170.029,308,-232,16352,-2116,-25,-48,0
2175.409,307,-232,16352,-2116,-25,-48,0
2178.279,307,-232,16380,-2112,37,-26,2
2179.123,308,-232,16380,-2112,37,-26,2
2185.044,307,-232,16380,-2112,37,-26,2
2185.044,307,-232,16380,-2112,37,-26,2
2185.044,307,-232,16380,-2112,37,-26,2
2192.212,306,-232,16380,-2112,37,-26,2
2194.556,307,-232,16380,-2112,37,-26,2
2197.5829999999996,307,-232,16380,-2112,37,-26,2
2201.829,307,-236,16372,-2148,-87,-23,-23
2202.382,307,-236,16372,-2148,-87,-23,-23
2203.6,307,-236,16372,-2148,-87,-23,-23
2209.228,307,-236,16372,-2148,-87,-23,-23
2209.228,307,-236,16372,-2148,-87,-23,-23
2209.228,307,-236,16372,-2148,-87,-23,-23
2216.7729999999997,307,-236,16372,-2148,-87,-23,-23
2219.1510000000003,306,-156,16388,-2144,-67,-30,0
2223.7619999999997,307,-156,16388,-2144,-67,-30,0
2225.316,306,-156,16388,-2144,-67,-30,0
2228.754,306,-156,16388,-2144,-67,-30,0
2231.711,306,-156,16388,-2144,-67,-30,0
2232.6510000000003,307,-156,16388,-2144,-67,-30,0
2232.6510000000003,307,-156,16388,-2144,-67,-30,0
2239.9390000000003,307,-248,16344,-2120,-11,-23,0
2242.069,307,-248,16344,-2120,-11,-23,0
2245.507,307,-248,16344,-2120,-11,-23,0
2245.507,306,-248,16344,-2120,-11,-23,0
2250.8089999999997,307,-248,16344,-2120,-11,-23,0
2250.8089999999997,306,-248,16344,-2120,-11,-23,0
2256.41,306,-248,16344,-2120,-11,-23,0
2258.749,306,-168,16332,-2124,-56,-40,1
2262.181,306,-168,16332,-2124,-56,-40,1
2262.181,307,-168,16332,-2124,-56,-40,1
2265.0299999999997,307,-168,16332,-2124,-56,-40,1
2265.0299999999997,306,-168,16332,-2124,-56,-40,1
2274.031,307,-168,16332,-2124,-56,-40,1
2275.346,307,-168,16332,-2124,-56,-40,1
2277.108,306,-172,16300,-2088,-71,-18,-6
2281.116,307,-172,16300,-2088,-71,-18,-6
2284.141,307,-172,16300,-2088,-71,-18,-6
2287.569,306,-172,16300,-2088,-71,-18,-6
2289.325,306,-172,16300,-2088,-71,-18,-6
2292.608,306,-172,16300,-2088,-71,-18,-6
2296.0389999999998,306,-172,16300,-2088,-71,-18,-6
2300.0029999999997,307,-172,16300,-2088,-71,-18,-6
2300.0029999999997,307,-236,16384,-2084,-1,-41,-4
2300.0029999999997,306,-236,16384,-2084,-1,-41,-4
2306.632,306,-236,16384,-2084,-1,-41,-4
2309.2980000000002,306,-236,16384,-2084,-1,-41,-4
2311.8880000000004,306,-236,16384,-2084,-1,-41,-4
2316.37,306,-236,16384,-2084,-1,-41,-4
2316.37,307,-236,16384,-2084,-1,-41,-4
2316.37,306,-160,16328,-2168,-42,-45,-5
2324.564,307,-160,16328,-2168,-42,-45,-5
2324.564,306,-160,16328,-2168,-42,-45,-5
2329.2540000000004,306,-160,16328,-2168,-42,-45,-5
2331.478,306,-160,16328,-2168,-42,-45,-5
2333.487,307,-160,16328,-2168,-42,-45,-5
2335.495,306,-160,16328,-2168,-42,-45,-5
2340.516,307,-200,16320,-2136,-55,-30,-18
2356.514,306,-200,16320,-2136,-55,-30,-18
2363.399,307,-200,16320,-2136,-55,-30,-18
2363.399,305,-200,16320,-2136,-55,-30,-18
2363.399,307,-200,16320,-2136,-55,-30,-18
2363.399,306,-200,16320,-2136,-55,-30,-18
2363.399,307,-200,16320,-2136,-55,-30,-18
2363.399,307,-236,16360,-2100,-10,-28,-15
2363.399,307,-236,16360,-2100,-10,-28,-15
2363.399,306,-236,16360,-2100,-10,-28,-15
2370.5009999999997,307,-236,16360,-2100,-10,-28,-15
2372.5,307,-236,16360,-2100,-10,-28,-15
2372.5,307,-236,16360,-2100,-10,-28,-15
2377.461,307,-236,16360,-2100,-10,-28,-15
2381.98,307,-228,16336,-2160,-40,-31,-2
2386.017,307,-228,16336,-2160,-40,-31,-2
2387.6059999999998,306,-228,16336,-2160,-40,-31,-2
2390.248,306,-228,16336,-2160,-40,-31,-2
2391.2270000000003,307,-228,16336,-2160,-40,-31,-2
2396.317,307,-228,16336,-2160,-40,-31,-2
2396.317,307,-228,16336,-2160,-40,-31,-2
2400.629,308,-220,16308,-2140,-49,-40,-18
2400.629,307,-220,16308,-2140,-49,-40,-18
2400.629,306,-220,16308,-2140,-49,-40,-18
2409.0600000000004,306,-220,16308,-2140,-49,-40,-18
2414.71,307,-220,16308,-2140,-49,-40,-18
2416.694,307,-220,16308,-2140,-49,-40,-18
2416.694,307,-220,16308,-2140,-49,-40,-18
2416.694,307,-172,16392,-2120,-13,-28,-11
2425.634,307,-172,16392,-2120,-13,-28,-11
2425.634,306,-172,16392,-2120,-13,-28,-11
2431.045,306,-172,16392,-2120,-13,-28,-11
2434.9590000000003,307,-172,16392,-2120,-13,-28,-11
2436.08,308,-172,16392,-2120,-13,-28,-11
2436.08,307,-216,16384,-2124,-36,-37,-5
2442.2999999999997,307,-216,16384,-2124,-36,-37,-5
2442.2999999999997,306,-216,16384,-2124,-36,-37,-5
2447.987,306,-216,16384,-2124,-36,-37,-5
2449.287,307,-216,16384,-2124,-36,-37,-5
2449.287,307,-216,16384,-2124,-36,-37,-5
2457.17,307,-216,16384,-2124,-36,-37,-5
2458.428,307,-220,16380,-2136,-40,-38,-21
2463.255,306,-220,16380,-2136,-40,-38,-21
2463.255,307,-220,16380,-2136,-40,-38,-21
2463.255,307,-220,16380,-2136,-40,-38,-21
2471.9950000000003,307,-220,16380,-2136,-40,-38,-21
2472.75,307,-220,16380,-2136,-40,-38,-21
2475.378,308,-220,16380,-2136,-40,-38,-21
2480.5640000000003,307,-208,16356,-2100,-49,-37,-3
2480.5640000000003,307,-208,16356,-2100,-49,-37,-3
2480.5640000000003,307,-208,16356,-2100,-49,-37,-3
2489.066,307,-208,16356,-2100,-49,-37,-3
2492.337,307,-208,16356,-2100,-49,-37,-3
2492.337,307,-208,16356,-2100,-49,-37,-3
2496.8590000000004,307,-208,16356,-2100,-49,-37,-3
2500.479,307,-204,16312,-2144,-14,-37,-12
2503.433,306,-204,16312,-2144,-14,-37,-12
2505.916,307,-204,16312,-2144,-14,-37,-12
2508.761,306,-204,16312,-2144,-14,-37,-12
2512.679,307,-204,16312,-2144,-14,-37,-12
2514.8109999999997,307,-204,16312,-2144,-14,-37,-12
2514.8109999999997,307,-204,16312,-2144,-14,-37,-12
2521.71,307,-168,16416,-2120,-29,-44,-2
2522.296,306,-168,16416,-2120,-29,-44,-2
2522.296,306,-168,16416,-2120,-29,-44,-2
2528.5,307,-168,16416,-2120,-29,-44,-2
2532.067,306,-168,16416,-2120,-29,-44,-2
2532.725,307,-168,16416,-2120,-29,-44,-2
2536.5299999999997,307,-168,16416,-2120,-29,-44,-2
2540.951,307,-200,16308,-2096,-46,-38,-19
2542.11,307,-200,16308,-2096,-46,-38,-19
2546.3779999999997,307,-200,16308,-2096,-46,-38,-19
2550.0699999999997,307,-200,16308,-2096,-46,-38,-19
2551.0679999999998,306,-200,16308,-2096,-46,-38,-19
2553.271,307,-200,16308,-2096,-46,-38,-19
2557.781,307,-200,16308,-2096,-46,-38,-19
2561.8089999999997,307,-168,16360,-2132,-72,-44,-8
2563.101,308,-168,16360,-2132,-72,-44,-8
2566.9010000000003,307,-168,16360,-2132,-72,-44,-8
2570.293,307,-168,16360,-2132,-72,-44,-8
2570.293,307,-168,16360,-2132,-72,-44,-8
2574.6730000000002,307,-168,16360,-2132,-72,-44,-8
2578.464,307,-168,16360,-2132,-72,-44,-8
2578.464,307,-184,16380,-2124,-4,-35,0
2578.464,307,-184,16380,-2124,-4,-35,0
2586.85,307,-184,16380,-2124,-4,-35,0
2589.338,307,-184,16380,-2124,-4,-35,0
2591.806,307,-184,16380,-2124,-4,-35,0
2594.996,307,-184,16380,-2124,-4,-35,0
2596.3650000000002,307,-184,16380,-2124,-4,-35,0
2596.3650000000002,307,-184,16380,-2124,-4,-35,0
2603.074,307,-216,16348,-2160,-22,-36,-6
2603.074,307,-216,16348,-2160,-22,-36,-6
2607.999,306,-216,16348,-2160,-22,-36,-6
2611.161,307,-216,16348,-2160,-22,-36,-6
2613.796,307,-216,16348,-2160,-22,-36,-6
2615.891,308,-216,16348,-2160,-22,-36,-6
2619.446,308,-216,16348,-2160,-22,-36,-6
2619.446,307,-200,16324,-2136,-67,-65,-21
2624.066,306,-200,16324,-2136,-67,-65,-21
2627.645,306,-200,16324,-2136,-67,-65,-21
2632.008,307,-200,16324,-2136,-67,-65,-21
2632.008,307,-200,16324,-2136,-67,-65,-21
2636.002,307,-200,16324,-2136,-67,-65,-21
2640.819,307,-200,16324,-2136,-67,-65,-21
2641.9190000000003,307,-244,16360,-2112,3,-25,-7
2644.364,306,-244,16360,-2112,3,-25,-7
2644.364,306,-244,16360,-2112,3,-25,-7
2650.623,307,-244,16360,-2112,3,-25,-7
2652.1659999999997,307,-244,16360,-2112,3,-25,-7
2652.1659999999997,307,-244,16360,-2112,3,-25,-7
2658.852,307,-244,16360,-2112,3,-25,-7
2660.59,307,-216,16336,-2168,-10,-32,-22
2664.626,306,-216,16336,-2168,-10,-32,-22
2668.327,307,-216,16336,-2168,-10,-32,-22
2668.327,307,-216,16336,-2168,-10,-32,-22
2668.327,306,-216,16336,-2168,-10,-32,-22
2675.742,307,-216,16336,-2168,-10,-32,-22
2678.4880000000003,306,-216,16336,-2168,-10,-32,-22
2680.212,306,-208,16368,-2132,-84,-33,-14
2685.1349999999998,306,-208,16368,-2132,-84,-33,-14
2686.8720000000003,306,-208,16368,-2132,-84,-33,-14
2689.092,306,-208,16368,-2132,-84,-33,-14
2692.3210000000004,307,-208,16368,-2132,-84,-33,-14
2695.9719999999998,307,-208,16368,-2132,-84,-33,-14
2695.9719999999998,306,-208,16368,-2132,-84,-33,-14
2702.1510000000003,306,-212,16388,-2104,-28,-39,-8
2703.2419999999997,307,-212,16388,-2104,-28,-39,-8
2703.2419999999997,307,-212,16388,-2104,-28,-39,-8
2710.555,306,-212,16388,-2104,-28,-39,-8
2712.8540000000003,307,-212,16388,-2104,-28,-39,-8
2712.8540000000003,306,-212,16388,-2104,-28,-39,-8
2712.8540000000003,307,-212,16388,-2104,-28,-39,-8
2721.889,307,-160,16388,-2136,3,-32,-3
2721.889,306,-160,16388,-2136,3,-32,-3
2721.889,306,-160,16388,-2136,3,-32,-3
2730.039,306,-160,16388,-2136,3,-32,-3
2730.039,307,-160,16388,-2136,3,-32,-3
2734.137,306,-160,16388,-2136,3,-32,-3
2738.4590000000003,307,-160,16388,-2136,3,-32,-3
2738.862,307,-180,16348,-2140,-71,-36,-18
2742.036,306,-180,16348,-2140,-71,-36,-18
2746.8720000000003,306,-180,16348,-2140,-71,-36,-18
2746.8720000000003,306,-180,16348,-2140,-71,-36,-18
2746.8720000000003,307,-180,16348,-2140,-71,-36,-18
2754.642,307,-180,16348,-2140,-71,-36,-18
2758.1150000000002,306,-180,16348,-2140,-71,-36,-18
2760.14,307,-216,16368,-2088,-39,-26,-11
2762.631,306,-216,16368,-2088,-39,-26,-11
2762.631,307,-216,16368,-2088,-39,-26,-11
2771.059,307,-216,16368,-2088,-39,-26,-11
2771.059,306,-216,16368,-2088,-39,-26,-11
2771.059,307,-216,16368,-2088,-39,-26,-11
2778.96,307,-216,16368,-2088,-39,-26,-11
2778.96,306,-224,16324,-2144,-1,-38,-10
2778.96,307,-224,16324,-2144,-1,-38,-10
2787.418,306,-224,16324,-2144,-1,-38,-10
2790.779,306,-224,16324,-2144,-1,-38,-10
2793.319,306,-224,16324,-2144,-1,-38,-10
2795.3320000000003,306,-224,16324,-2144,-1,-38,-10
2799.698,307,-224,16324,-2144,-1,-38,-10
2801.207,306,-224,16312,-2160,-76,-25,4
2803.792,306,-224,16312,-2160,-76,-25,4
2807.532,307,-224,16312,-2160,-76,-25,4
2807.532,306,-224,16312,-2160,-76,-25,4
2809.286,306,-224,16312,-2160,-76,-25,4
2814.466,307,-224,16312,-2160,-76,-25,4
2814.466,307,-224,16312,-2160,-76,-25,4
2818.497,306,-232,16368,-2108,-30,-32,-9
2818.497,306,-232,16368,-2108,-30,-32,-9
2818.497,306,-232,16368,-2108,-30,-32,-9
2829.1719999999996,306,-232,16368,-2108,-30,-32,-9
2832.395,306,-232,16368,-2108,-30,-32,-9
2833.936,306,-232,16368,-2108,-30,-32,-9
2836.8340000000003,307,-232,16368,-2108,-30,-32,-9
2839.5640000000003,307,-220,16336,-2128,11,-46,-12
2842.645,307,-220,16336,-2128,11,-46,-12
2842.645,306,-220,16336,-2128,11,-46,-12
2846.568,306,-220,16336,-2128,11,-46,-12
2852.955,306,-220,16336,-2128,11,-46,-12
2852.955,307,-220,16336,-2128,11,-46,-12
2852.955,306,-220,16336,-2128,11,-46,-12
2860.824,307,-172,16336,-2152,-68,-49,1
2862.756,307,-172,16336,-2152,-68,-49,1
2864.646,306,-172,16336,-2152,-68,-49,1
2867.322,306,-172,16336,-2152,-68,-49,1
2867.322,307,-172,16336,-2152,-68,-49,1
2867.322,307,-172,16336,-2152,-68,-49,1
2875.415,307,-172,16336,-2152,-68,-49,1
2879.102,308,-172,16336,-2152,-68,-49,1
2881.109,307,-176,16320,-2136,-73,-24,-27
2885.7819999999997,306,-176,16320,-2136,-73,-24,-27
2889.77,307,-176,16320,-2136,-73,-24,-27
2889.77,307,-176,16320,-2136,-73,-24,-27
2891.991,306,-176,16320,-2136,-73,-24,-27
2896.033,307,-176,16320,-2136,-73,-24,-27
2896.033,307,-176,16320,-2136,-73,-24,-27
2901.4829999999997,307,-268,16320,-2124,-19,-38,-33
2906.19,306,-268,16320,-2124,-19,-38,-33
2908.572,307,-268,16320,-2124,-19,-38,-33
2912.627,306,-268,16320,-2124,-19,-38,-33
2914.221,307,-268,16320,-2124,-19,-38,-33
2918.488,306,-268,16320,-2124,-19,-38,-33
2918.488,306,-236,16392,-2128,3,-28,-10
2922.565,306,-236,16392,-2128,3,-28,-10
2926.895,307,-236,16392,-2128,3,-28,-10
2926.895,307,-236,16392,-2128,3,-28,-10
2930.2709999999997,307,-236,16392,-2128,3,-28,-10
2930.2709999999997,306,-236,16392,-2128,3,-28,-10
2935.3120000000004,306,-236,16392,-2128,3,-28,-10
2938.9759999999997,307,-236,16392,-2128,3,-28,-10
2943.6200000000003,306,-164,16360,-2140,-77,-48,-30
2947.0499999999997,307,-164,16360,-2140,-77,-48,-30
2947.592,306,-164,16360,-2140,-77,-48,-30
2951.281,307,-164,16360,-2140,-77,-48,-30
2953.811,307,-164,16360,-2140,-77,-48,-30
2953.811,307,-164,16360,-2140,-77,-48,-30
2959.663,307,-164,16360,-2140,-77,-48,-30
2963.737,307,-196,16372,-2088,-41,-22,-21
2964.9,307,-196,16372,-2088,-41,-22,-21
2967.999,307,-196,16372,-2088,-41,-22,-21
2971.7090000000003,306,-196,16372,-2088,-41,-22,-21
2975.357,307,-196,16372,-2088,-41,-22,-21
2976.3799999999997,306,-196,16372,-2088,-41,-22,-21
2979.2740000000003,307,-236,16344,-2120,-21,-41,0
2984.0049999999997,307,-236,16344,-2120,-21,-41,0
2984.0049999999997,307,-236,16344,-2120,-21,-41,0
2988.096,306,-236,16344,-2120,-21,-41,0
2992.488,307,-236,16344,-2120,-21,-41,0
2994.494,307,-236,16344,-2120,-21,-41,0
2996.826,307,-236,16344,-2120,-21,-41,0
3000.3940000000002,307,-236,16344,-2120,-21,-41,0
3002.13,307,-212,16360,-2128,-26,-44,-14
3004.465,306,-212,16360,-2128,-26,-44,-14
3009.083,306,-212,16360,-2128,-26,-44,-14
3011.6580000000004,307,-212,16360,-2128,-26,-44,-14
3013.866,307,-212,16360,-2128,-26,-44,-14
3016.779,307,-212,16360,-2128,-26,-44,-14
3019.0299999999997,308,-212,16360,-2128,-26,-44,-14
3021.77,306,-236,16344,-2096,-78,-36,-15
3025.185,307,-236,16344,-2096,-78,-36,-15
3029.209,306,-236,16344,-2096,-78,-36,-15
