VAR_0,MAV_0,RMS_0,SDV_0,AAC_0,MAX_0,SSC_0,ZCR_0,KUR_0,SKW_0,WWL_0,SSI_0,LGD_0,ARC_0,MFR_0
177.6375,77.65,78.78553166667088,13.328071878557678,1.2864321608040201,104.0,57.0,0.0,-1.153109103698686,0.37347321507102016,256.0,1241432.0,3.79289294020118,29.85071491315849,12.803691762236182
131.27190000000002,87.59,88.33617605488705,11.45739499188188,1.4723618090452262,104.0,64.0,0.0,0.6515346866113201,-1.0138777662150407,293.0,1560656.0,3.8922771907003946,13.388372726816963,22.366581263058897
87.03760000000003,82.68,83.20468736796023,9.329394406926959,1.3869346733668342,104.0,66.0,0.0,-0.6899602472189743,0.5382814096758158,276.0,1384604.0,3.840295586252074,17.338419017232862,14.026384258483962
21.554375,75.175,75.31822488614559,4.642668952229957,1.256281407035176,87.0,66.0,0.0,0.04700409891454216,0.10895985345239988,250.0,1134567.0,3.7538001518651445,4.018129310428513,36.54944982258888
729.6471,90.73,94.6656220599643,27.01198067524853,1.5276381909547738,152.0,69.0,0.0,-0.6837092962242872,0.9380650303820908,304.0,1792316.0,3.9523845860893405,78.90145757221583,8.126003191144362
792.4264000000002,94.44,98.54613132944388,28.150069271673207,1.4773869346733668,152.0,53.0,0.0,-1.1846576161026687,0.41290987490208475,294.0,1942268.0,3.987279159305947,192.97182216255095,6.309713093522184
364.7536,86.08,88.17323857044154,19.098523503140235,1.4271356783919598,126.0,46.0,0.0,-0.8364612937477793,0.5208492250931764,284.0,1554904.0,3.890673585121852,106.5054086357087,12.340349399474603
305.00577499999997,82.315,84.14728159602068,17.464414533559378,1.4522613065326633,126.0,61.0,0.0,-0.07778851591523672,0.7813536217073528,289.0,1416153.0,3.850080181041583,22.097115128464175,17.462336643800462
136.19,79.0,79.8573102477162,11.670047129296437,1.185929648241206,106.0,53.0,0.0,-0.6757575020247368,-0.018686958430429296,236.0,1275438.0,3.8046293564136886,37.714865468153,12.248318923880372
113.06,78.5,79.21685426725806,10.63296760081587,1.170854271356784,106.0,41.0,0.0,-0.25537000261825415,0.245245380426704,233.0,1255062.0,3.7976351848086916,11.110026596530895,21.945183249908116
189.93,77.9,79.10967071098197,13.781509351301112,1.2914572864321607,107.0,44.0,0.0,-0.8650197198324352,0.11102485178995602,257.0,1251668.0,3.7964591535869108,57.39904606372377,14.336734921292457
181.8624,77.74,78.90101393518337,13.485636803651506,1.3417085427135678,107.0,52.0,0.0,-0.7507868765594607,0.1521980184545263,267.0,1245074.0,3.7941651684879414,22.890842455455594,10.449012557941472
200.646975,80.195,81.43638621648188,14.164991175429655,1.2613065326633166,115.0,56.0,0.0,-0.06104980131996829,0.7518637681056252,251.0,1326377.0,3.8216369867372717,36.25555394602144,14.82768489845237
128.0196,89.48,90.19251631926011,11.314574671634812,1.3366834170854272,115.0,63.0,0.0,0.21735120423217857,-0.05344804523786542,266.0,1626938.0,3.910341007321482,12.726492820509845,22.20810477980872
117.067775,84.165,84.85761604004675,10.819786273305033,1.3366834170854272,105.0,57.0,0.0,-0.49686725193341985,-0.578241045966581,266.0,1440163.0,3.857381653371785,10.623021415702029,16.34402721578965
62.58497499999999,77.245,77.6490502195616,7.9110666158236835,1.2814070351758795,96.0,55.0,0.0,-0.5427019184252821,-0.0910490741011189,255.0,1205875.0,3.780272295868348,13.682806376498938,23.91466748710123
85.357775,69.835,70.44348798859977,9.238927156331519,1.065326633165829,85.0,51.0,0.0,-1.1999334663491463,-0.13926759134532532,212.0,992457.0,3.6956817035824923,16.231045908411417,10.860447849415488
124.6344,66.66,67.58838657639343,11.163977785717776,1.0753768844221105,101.0,49.0,0.0,0.8266069058546366,1.2499977007802983,214.0,913638.0,3.6597441587744775,6.709266701915622,24.4633772306102
164.3039,70.81,71.96082267456369,12.818108284766517,1.120603015075377,101.0,43.0,0.0,-0.6874465985647444,0.6508725816464417,223.0,1035672.0,3.7141922393353943,54.876999190591974,10.486160136022988
229.864375,75.225,76.73763744082821,15.161278804902969,1.2412060301507537,114.0,43.0,0.0,-0.6049738159889464,0.5971628515632524,247.0,1177733.0,3.770016848463044,74.40932716105138,14.261694170925997
211.5375,71.45,72.91529332040021,14.544328791663093,1.1407035175879396,114.0,48.0,0.0,0.48874465208343265,1.2514641020643993,227.0,1063328.0,3.7256372543885496,18.511902367808542,9.006516945541112
161.03109999999998,67.33,68.51539972882009,12.689802992954618,1.0753768844221105,99.0,49.0,0.0,0.09966803767899401,1.162719842286817,214.0,938872.0,3.671576391615037,14.145218958905893,12.25242918820194
163.90040000000002,67.86,69.05707784144938,12.802359157592791,1.120603015075377,99.0,43.0,0.0,-0.15623088364873539,1.0112848458818242,223.0,953776.0,3.678416394358071,45.6980207338426,10.492547462487673
125.849375,56.325,57.43130679342061,11.218260783205212,1.0753768844221105,89.0,55.0,0.0,-0.6343638842972754,0.4321169650293743,214.0,659671.0,3.518297396682655,11.921657533167142,9.937803033887858
351.403975,60.145,62.99861109580115,18.745772190016606,1.135678391959799,109.0,51.0,0.0,-0.18640858745873734,1.0173624528249485,226.0,793765.0,3.5986619496983305,130.8455238062576,10.515946560546395
372.398975,57.395,60.552332737888804,19.297641695295308,0.9748743718592965,109.0,48.0,0.0,0.11118554429830896,1.1650819558899188,194.0,733317.0,3.5642617574083,23.762305491914205,5.859878080165338
4.649375000000001,41.725,41.780677352096625,2.15624094200996,0.9246231155778895,48.0,70.0,0.0,0.09095970974825951,0.35426135247106766,184.0,349125.0,3.241950953045105,0.30703950928518936,128.46224037154732
2.9103999999999997,39.36,39.39695419699345,1.7059894489708896,0.6984924623115578,44.0,53.0,0.0,-0.3217038039314395,0.23969490995525453,139.0,310424.0,3.190925295094339,0.24779631289047108,131.33088202218184
1.5349750000000006,37.995,38.01519433068835,1.2389410801164036,0.542713567839196,41.0,42.0,0.0,-0.10751212436773105,0.009478012781207133,108.0,289031.0,3.1599144298155024,0.29402917135752066,92.22314063128535
1.23,37.4,37.41644023687983,1.1090536506409416,0.5628140703517588,39.0,41.0,0.0,-0.7370612730517556,-0.21991942308961396,112.0,279998.0,3.146124933563748,0.2449279299784636,112.03581373366805
1.271775,37.365,37.38201439195058,1.127730020882658,0.5678391959798995,40.0,37.0,0.0,-0.5302885653250788,-0.26928996974549935,113.0,279483.0,3.1453254007061506,0.2535695164648741,113.06135046515826
1.44,37.7,37.71909330829679,1.2,0.5376884422110553,41.0,32.0,0.0,0.02271412037037157,-0.08506944444445157,107.0,284546.0,3.153122489236859,0.231126242317977,127.33605554720411
1.2971000000000001,37.77,37.78716713382997,1.1389029809426263,0.5125628140703518,41.0,31.0,0.0,-0.10015668585420956,0.03192778995424104,102.0,285574.0,3.154688669027943,0.27665337125353173,99.07239785972273
1.21,37.4,37.41617297372889,1.1,0.5175879396984925,39.0,33.0,0.0,-0.7048015845912174,-0.2524417731029265,103.0,279994.0,3.1461187292682307,0.22153907681328094,107.61231071521048
1.2364000000000002,37.06,37.07667730528182,1.1119352499134112,0.5778894472361809,39.0,39.0,0.0,-0.909088397127948,-0.009287191044846689,115.0,274936.0,3.138201614233029,0.2476517122481584,129.88252160297438
2.9497750000000007,42.485,42.51970131597822,1.7174909024504323,0.9949748743718593,48.0,76.0,0.0,-0.05933226823698945,0.5880119921272845,198.0,361585.0,3.2571804102313244,0.5616236950140756,94.76192660751146
2.6959750000000002,41.095,41.12778865925081,1.641942447225237,0.9597989949748744,47.0,71.0,0.0,0.685456115239679,0.6135110000808421,191.0,338299.0,3.228270718366639,0.2888583959498139,138.7836679209831
2.0643999999999996,39.34,39.366229181876186,1.4368020044529446,0.8492462311557789,43.0,52.0,0.0,-0.38305512319247415,0.10957293016618708,169.0,309940.0,3.1902476330382243,0.3472093315988105,135.8949025002078
1.8077750000000006,39.165,39.18807216488201,1.3445352356855511,0.7788944723618091,43.0,49.0,0.0,-0.2486888486053127,0.17923811802394982,155.0,307141.0,3.186307798262822,0.4970989060817763,75.75877718622678
1.4350999999999996,39.43,39.44819387500523,1.197956593537512,0.7788944723618091,43.0,57.0,0.0,0.23370970291161575,0.3834450850579111,155.0,311232.0,3.192054247888111,0.23157649085322127,158.5817322039007
1.4204,39.14,39.158140916034306,1.1918053532351665,0.8894472361809045,42.0,63.0,0.0,0.039842180573357755,0.18943783149754106,177.0,306672.0,3.1856441298437743,0.258818311338367,134.52863024787504
1.7607749999999998,38.815,38.83767500765204,1.3269419731096006,0.8291457286432161,42.0,60.0,0.0,0.03315887104008164,-0.004895575914387016,165.0,301673.0,3.178506446510581,0.280913020137478,157.30837150791507
1.7010999999999996,38.67,38.69198883489966,1.3042622435691373,0.6633165829145728,42.0,52.0,0.0,-0.15265610431003163,0.01804045240143877,132.0,299414.0,3.175242107559505,0.34580195882074255,93.30451513060696
2.0404,39.36,39.38591118661596,1.4284257068535275,0.7286432160804021,43.0,55.0,0.0,-0.43281106860012253,0.06166008302310626,145.0,310250.0,3.190681794506814,0.44629301379441594,74.27910366073168
1.9719750000000003,39.305,39.330077548868374,1.404270273131209,0.678391959798995,43.0,49.0,0.0,-0.3107830228579975,0.20665649634275035,135.0,309371.0,3.1894496054568164,0.30789965142948933,94.03546417455213
2.13,39.5,39.52695282968319,1.4594519519326423,0.7085427135678392,43.0,51.0,0.0,-0.548436156847186,0.09650545208838475,141.0,312476.0,3.1937866709190783,0.4600111515520743,82.7839905722888
1.9604000000000001,40.36,40.38427911947915,1.400142849854971,0.8693467336683417,43.0,65.0,0.0,-0.3384470587412447,-0.18721965286740586,173.0,326178.0,3.2124246698054493,0.393913305308207,106.70009631269008
2.324375,39.975,40.00406229372212,1.5245901088489324,0.7788944723618091,43.0,62.0,0.0,-0.4828938495307735,0.00828049540279187,155.0,320065.0,3.2042081897643575,0.38385741214122004,91.57573846421231
2.45,38.5,38.531805044664075,1.5652475842498528,0.6180904522613065,43.0,42.0,0.0,-0.09412744689712715,0.34421104726527374,123.0,296940.0,3.171638708530848,0.25472208261608126,88.2542941337573
2.2823999999999995,38.24,38.26983146030304,1.5107613974417005,0.6834170854271356,43.0,43.0,0.0,0.4483287833604761,0.6417471451957285,136.0,292916.0,3.1657130992061986,0.3458560963195302,113.96629913028627
2.5500000000000007,39.3,39.332429368143536,1.5968719422671314,0.8542713567839196,43.0,60.0,0.0,-0.5072202998846591,0.254910123194666,170.0,309408.0,3.1895015428879496,0.7150021387400757,62.71273893969893
2.3530999999999995,38.87,38.90025706855933,1.5339817469578962,0.7185929648241206,43.0,52.0,0.0,0.008564503915453603,0.4515459826045713,143.0,302646.0,3.179904942655963,0.2744879227863668,133.59154234306533
0.9590999999999998,37.97,37.98262760789464,0.9793365100924196,0.5175879396984925,40.0,32.0,0.0,-0.5431586351595712,-0.13164741418866915,103.0,288536.0,3.15917001117255,0.21695824526767865,155.50712874518211
0.9135999999999999,37.92,37.93204450065933,0.9558242516278815,0.4321608040201005,40.0,24.0,0.0,-0.5779441849337963,-0.011708107584446771,86.0,287768.0,3.1580125027757813,0.16482135869973,123.13264919273806
1.362775,38.335,38.352770434481,1.1673795441072283,0.48743718592964824,42.0,35.0,0.0,-0.09571583238291748,0.061485477821312494,97.0,294187.0,3.1675934818607807,0.29124581838404745,85.2839192584691
1.4900000000000002,38.3,38.319446760098195,1.2206555615733703,0.542713567839196,42.0,41.0,0.0,-0.06639340570244823,-0.07587517116215918,108.0,293676.0,3.1668384605849136,0.21488491711025764,104.31233287640165
1.0299999999999998,37.9,37.913585955432914,1.014889156509222,0.48743718592964824,40.0,31.0,0.0,-0.415307757564332,-0.22959128811594767,97.0,287488.0,3.1575897259093564,0.25196148620928993,114.58977647315412
1.1275,38.25,38.26473572363985,1.061838029079765,0.5376884422110553,41.0,35.0,0.0,-0.030865138322820673,0.19106726055584486,107.0,292838.0,3.165597436420153,0.20623086035004526,116.85484130390155
1.3864,38.56,38.57797298977747,1.1774548823628022,0.6180904522613065,42.0,41.0,0.0,-0.3896924338616796,0.37075674231764755,123.0,297652.0,3.1726788093694465,0.24999024669540068,127.51656969999581
1.486975,38.195,38.21446061375196,1.2194158437547054,0.5628140703517588,42.0,34.0,0.0,-0.051193151644596036,0.3847832684016602,112.0,292069.0,3.164455468042233,0.3441699700745312,105.13667093767397
1.5498999999999998,37.99,38.01039331551306,1.2449497981846496,0.5778894472361809,42.0,33.0,0.0,0.5578076398710836,0.4853458682480811,115.0,288958.0,3.15980472704487,0.3054487586697792,89.99218012649902
1.8237749999999997,38.285,38.30881099694952,1.3504721396607928,0.6934673366834171,42.0,41.0,0.0,-0.2579424107124195,0.33801773219503856,138.0,293513.0,3.166597345705825,0.3443765418432455,110.20194263410326
1.5075,38.15,38.169752422566226,1.2278029157808674,0.678391959798995,41.0,41.0,0.0,-0.5890448256231271,0.31241340497085357,135.0,291386.0,3.163438686056884,0.27994560689572046,133.71867251668033
1.0775,37.95,37.96419365665495,1.0380269746013346,0.5025125628140703,41.0,31.0,0.0,-0.03345158563961359,0.18037968540290786,100.0,288256.0,3.158748360163226,0.21784145759662857,135.7083902950002
1.0739750000000001,38.105,38.11908970581538,1.036327650890393,0.4723618090452261,42.0,29.0,0.0,0.7000395222222426,0.35538527206643516,94.0,290613.0,3.162285042040603,0.20270355735005982,110.03240220246798
1.149375,38.075,38.090090574846364,1.0720890821195783,0.5175879396984925,42.0,35.0,0.0,0.6299455250433059,0.43495752496720175,103.0,290171.0,3.1616240107516522,0.210545004860964,115.90768021692226
1.3563999999999998,37.44,37.45810993630084,1.1646458689232533,0.5829145728643216,41.0,40.0,0.0,-0.14513681809560275,0.11670887234682513,116.0,280622.0,3.1470917198668427,0.29036015932847303,98.14022097104228
1.6656,37.38,37.40227265822225,1.2905812643921342,0.6532663316582915,41.0,44.0,0.0,-0.11500161255941732,0.30068215442907004,130.0,279786.0,3.145795983702497,0.26962044884289643,131.85570441180064
1.8670999999999998,38.23,38.254411510308195,1.3664186766873467,0.5778894472361809,42.0,39.0,0.0,-0.2260356721496546,0.0742909239732413,115.0,292680.0,3.1653630506974038,0.3384716407780401,89.20298900718937
1.740775,38.185,38.20778716439883,1.3193843261157834,0.5477386934673367,42.0,34.0,0.0,-0.013203522895490316,0.062060813064422855,109.0,291967.0,3.164303771785138,0.37242442650616386,75.28694485104167
1.776775,37.865,37.88845470588633,1.3329572386239552,0.5678391959798995,41.0,34.0,0.0,-0.19043865967701956,0.007200853456617631,113.0,287107.0,3.157013785562311,0.24923005394028594,122.74884876020482
1.8931,38.37,38.39466108718763,1.3758997056471813,0.6030150753768844,41.0,44.0,0.0,-0.46761893773121654,-0.1658507278036537,120.0,294830.0,3.1685416767780468,0.4891119214913735,71.68897056496574
1.3957749999999998,38.315,38.3332101447296,1.1814292192086666,0.5477386934673367,41.0,42.0,0.0,-0.29091245157297196,0.027129469884276645,109.0,293887.0,3.1671503799522687,0.2517474980654743,104.21490544857666
2.1587749999999994,38.535,38.56300040193968,1.4692770331016543,0.6582914572864321,43.0,44.0,0.0,0.9180759337284887,0.8156265610209319,131.0,297421.0,3.1723416338284327,0.5037557666784382,82.22885879721959
2.2791000000000006,38.47,38.49961038763899,1.5096688378581578,0.6884422110552764,43.0,48.0,0.0,0.8200184347956045,0.7680578260391165,137.0,296444.0,3.170912669024582,0.2528058498406448,93.4365751974888
1.046975,37.805,37.81884450905395,1.0232179630948628,0.5125628140703518,41.0,40.0,0.0,-0.33148994128058096,-0.02343427022438662,102.0,286053.0,3.155416511154092,0.22914300086470732,101.30879372688275
1.4200000000000004,37.4,37.418979141606734,1.1916375287812986,0.5527638190954773,41.0,36.0,0.0,-0.4330489982146415,-0.04609587742756138,110.0,280036.0,3.146183869950959,0.2840863326812284,105.70171149096149
1.2,37.1,37.116168983342014,1.0954451150103321,0.592964824120603,39.0,37.0,0.0,-0.7872916666666656,-0.13008410740748086,118.0,275522.0,3.1391262866423175,0.2360130451972022,136.04454368637244
1.1658999999999997,37.21,37.225663190868744,1.0797684937059424,0.6231155778894473,39.0,40.0,0.0,-0.7044955421589663,-0.11420904096213637,124.0,277150.0,3.1416848872645304,0.23573979030171952,144.64527137470645
1.7167749999999997,37.385,37.40795369971472,1.3102576082587727,0.6231155778894473,41.0,37.0,0.0,-0.7198152880023714,0.09116060024697983,124.0,279871.0,3.1459279039009242,0.28266872675770666,116.44891868341377
1.63,37.9,37.9214978607122,1.2767145334803705,0.4824120603015075,41.0,29.0,0.0,-0.25616319771161855,-0.014415836502842566,96.0,287608.0,3.157770966392979,0.34250515575405416,84.22160721909809
1.5479749999999999,38.295,38.31520585877101,1.2441764344336377,0.46733668341708545,42.0,29.0,0.0,0.294886717335368,0.5033192599098277,93.0,293611.0,3.1667423265263053,0.4599999663370507,73.44589339302007
1.5010999999999997,38.17,38.18965828598104,1.225193862211201,0.47738693467336685,42.0,28.0,0.0,0.6286300001587426,0.5217257952974942,95.0,291690.0,3.1638915448075835,0.21301595701068468,95.62927393130421
1.046775,37.865,37.87881993938037,1.0231202275392663,0.44221105527638194,41.0,29.0,0.0,-0.0858347636751029,-0.06404971417726997,88.0,286961.0,3.1567928814334447,0.21841218338632085,108.3038362041094
1.126775,37.615,37.62997475417702,1.0614965850157032,0.44221105527638194,40.0,33.0,0.0,-0.5142920135739355,-0.21445962082831443,88.0,283203.0,3.1510678539065524,0.20681619827064093,99.20728025271775
2.7584000000000004,38.54,38.57576959698925,1.6608431593621358,0.6381909547738693,43.0,50.0,0.0,-0.14161596167252544,0.38503037110996075,127.0,297618.0,3.1726291982269372,0.5581547210987485,63.41886114106391
2.475975,38.655,38.687013324887204,1.5735231170847157,0.6331658291457286,43.0,47.0,0.0,-0.13935973657259915,0.5104455234477349,126.0,299337.0,3.1751304061166987,0.4402803313800807,70.57577235806626
1.3049750000000002,37.245,37.26251467628023,1.1423550236244424,0.5025125628140703,41.0,31.0,0.0,-0.39201367120097297,0.03430315626098096,100.0,277699.0,3.1425443201854657,0.2936011752198288,119.81240444682253
1.2099750000000002,36.495,36.511573507587975,1.0999886363049394,0.5829145728643216,39.0,37.0,0.0,-0.6548061055324959,0.4184199922881583,116.0,266619.0,3.124861099530672,0.22124002965081485,134.81684680768507
1.1347750000000003,36.265,36.28064222143814,1.065258184666985,0.5879396984924623,39.0,38.0,0.0,-0.5413551774734944,0.5743116847514587,117.0,263257.0,3.119349932231393,0.1963441403922479,126.84483148553159
1.1516,36.22,36.23589380710789,1.073126274023705,0.6381909547738693,39.0,40.0,0.0,-0.5322761596261651,0.5982268096487658,127.0,262608.0,3.1182779564891083,0.2379361444196862,133.92787375141359
0.7935999999999999,35.92,35.9310450724718,0.8908422980528035,0.542713567839196,38.0,35.0,0.0,-0.3156644283298693,0.6237527380493824,108.0,258208.0,3.110939698122504,0.15735772209429458,171.71035073523953
0.723975,35.895,35.90508320558525,0.8508672046800253,0.542713567839196,38.0,34.0,0.0,-0.11421342870475026,0.6399440524076605,108.0,257835.0,3.110311874976135,0.13541483816129757,180.25941267756485
0.76,36.0,36.01055400851256,0.8717797887081347,0.6130653266331658,38.0,35.0,0.0,-0.3337950138504153,0.49807363274529853,122.0,259352.0,3.1128596057522753,0.1562177599907616,178.4506208417558
795.314975,180.245,182.43786613529548,28.201329312640567,3.2462311557788945,263.0,72.0,0.0,0.5567141057044425,0.9186780218210163,646.0,6656715.0,4.522229967840653,177.81378649987244,18.017658920626648
1306.0617750000001,176.115,179.7847462940057,36.1394766840916,2.9045226130653266,263.0,53.0,0.0,-0.08791622312728498,0.26117967268485176,578.0,6464511.0,4.509505683121856,327.3562627884339,11.648483133304655
1977.604975,174.755,180.32447143968008,44.47027068728051,3.0150753768844223,280.0,45.0,0.0,-0.5728387297212238,0.5466581661096018,600.0,6503383.0,4.512109335752583,581.0448347337319,13.449968139247087
1687.9647750000001,160.015,165.20522086181174,41.0848484845691,2.879396984924623,280.0,64.0,0.0,1.0975759680345423,1.3448022557285804,573.0,5458553.0,4.436047535794974,88.23148604086967,13.50808321978951
459.63177500000006,134.115,135.8177639338831,21.43902458135631,2.1256281407035176,175.0,57.0,0.0,-0.748277787927992,0.019201281080088783,423.0,3689293.0,4.2659131521706035,73.66715856053183,21.202070951669487
514.7497749999999,132.515,134.44320362145496,22.68809765053033,2.301507537688442,178.0,62.0,0.0,-0.7840742672841956,0.24302205458049686,458.0,3614995.0,4.257077705282224,129.83459620906547,9.879119688203959
426.464975,135.995,137.5540075752066,20.651028424754056,2.2814070351758793,185.0,75.0,0.0,-0.7027376351386367,0.5747798656866734,454.0,3784221.0,4.276946495775564,67.64258194255292,15.375536625456844
513.36,121.7,123.79115477286736,22.657449106199046,1.8442211055276383,185.0,61.0,0.0,0.42412071219520175,0.8754222556297947,367.0,3064850.0,4.185379228454272,39.738619144502174,14.862261285791337
282.294375,113.575,114.81104040988393,16.80161822563529,1.7889447236180904,161.0,62.0,0.0,-0.15158859656166213,0.3235855670098379,356.0,2636315.0,4.119967305018441,96.07773283912323,12.656699604282228
295.4699,111.99,113.30150043137117,17.189237912135603,1.7738693467336684,161.0,71.0,0.0,-0.12671902609851005,0.37837783521117685,353.0,2567446.0,4.108471322370227,25.26427090028632,13.311315702340886
87.376975,101.805,102.23323823493023,9.347565191000275,1.5125628140703518,121.0,62.0,0.0,-0.7932699933788236,0.1954277391845759,301.0,2090327.0,4.019184234555694,15.333571085797109,22.075024411299324
60.122975,97.045,97.35427571503986,7.753900631295194,1.4522613065326633,111.0,59.0,0.0,-0.35511720199154384,-0.5950645369718601,289.0,1895571.0,3.9767100602209964,12.099648538962983,21.57672831535733
85.89589999999998,89.29,89.76970535765393,9.26800410012857,1.4020100502512562,110.0,61.0,0.0,-0.8400288808469387,0.02275662890281376,279.0,1611720.0,3.9062595994867566,18.245816397929833,15.106155674067903
192.492975,89.795,90.86052498197444,13.874183759774843,1.4321608040201006,130.0,55.0,0.0,0.9550035988092325,1.1916790217492597,285.0,1651127.0,3.9167504835818274,66.50013045120639,13.161022189692194
318.834975,92.995,94.69374319351834,17.855950688775998,1.5778894472361809,130.0,56.0,0.0,-0.7172040910247781,0.629210188366436,314.0,1793381.0,3.9526425686443796,24.82271254127164,12.132725905579841
438.16497499999997,101.755,103.88573049269087,20.932390570596564,1.7889447236180904,147.0,54.0,0.0,-1.040396920534802,0.14098925707550025,356.0,2158449.0,4.033111795905912,93.52309075082663,12.488921313232586
235.724375,106.575,107.67522927767556,15.353318045295616,1.7085427135678393,147.0,51.0,0.0,-0.34851657258779856,0.49194692234930376,340.0,2318791.0,4.064231610396529,45.995774077257046,12.579566545009166
272.5659,88.79,90.31184861356786,16.509569952000568,1.4472361809045227,126.0,51.0,0.0,-0.7403195959039945,-0.07655297149757417,288.0,1631246.0,3.911489464080414,55.883100056263686,9.442429684961546
282.72,87.9,89.4937427980303,16.81427964558696,1.3768844221105527,128.0,48.0,0.0,-0.5358314157197657,0.2102888341152271,274.0,1601826.0,3.9035853429606555,89.2580375325454,10.591653751833604
