Time (ms),EMG Value
1851.062,41
1852.355,41
1853.4250000000002,39
1853.4250000000002,40
1854.923,39
1854.923,39
1855.935,39
1857.87,39
1858.8880000000001,39
1859.4360000000001,39
1860.0049999999999,39
1862.221,39
1863.235,38
1863.235,38
1864.274,38
1864.274,39
1866.677,40
1867.698,40
1868.6879999999999,41
1869.974,39
1869.974,39
1870.984,39
1870.984,38
1870.984,38
1874.746,38
1875.259,38
1875.7649999999999,38
1876.293,38
1878.9759999999999,37
1880.0079999999998,37
1881.002,37
1882.002,37
1883.053,39
1883.053,39
1884.42,39
1885.909,39
1885.909,40
1886.929,42
1887.927,40
1889.927,40
1892.423,41
1892.423,41
1893.608,39
1893.608,39
1893.608,40
1895.1109999999999,39
1895.649,39
1895.649,39
1896.696,39
1896.696,40
1899.665,38
1900.059,39
1900.059,39
1901.184,40
1903.694,41
1904.222,39
1905.379,39
1905.379,40
1906.7849999999999,42
1907.8,42
1908.8020000000001,39
1909.86,42
1909.86,41
1911.864,41
1912.807,40
1913.857,42
1913.857,42
1915.863,41
1916.805,40
1916.805,40
1917.8500000000001,42
1919.838,41
1920.499,40
1921.314,40
1922.1029999999998,39
1923.1229999999998,39
1924.382,39
1925.394,39
1925.678,40
1926.579,40
1928.0649999999998,40
1928.634,41
1929.662,41
1930.647,40
1932.269,40
1932.78,39
1933.81,39
1933.81,42
1936.521,40
1937.0339999999999,41
1938.045,40
1938.045,40
1939.047,40
1940.057,39
1941.0510000000002,40
1942.05,41
1942.3410000000001,39
1944.388,39
1945.4,39
1945.4,40
1946.4170000000001,41
1948.4170000000001,42
1949.416,40
1949.416,40
1950.463,42
1952.6509999999998,42
1953.467,41
1953.467,41
1954.461,40
1955.8739999999998,39
1956.892,39
1958.22,39
1963.239,39
1964.239,39
1965.2350000000001,40
1967.611,39
1968.881,39
1968.881,39
1970.116,39
1970.116,41
1971.124,41
1971.124,41
1972.125,41
1972.125,41
1973.125,42
1973.125,39
1974.126,39
1974.126,40
1975.125,39
1975.125,39
1976.124,40
1977.123,39
1978.3029999999999,39
1979.375,40
1979.917,39
1980.963,39
1980.963,39
1981.97,40
1981.97,39
1982.962,39
1984.987,39
1985.96,39
1985.96,39
1985.96,40
1988.934,41
1990.0310000000002,41
1991.401,42
1991.401,42
1993.462,41
1994.8010000000002,40
1994.8010000000002,40
1994.8010000000002,42
1997.5819999999999,41
1997.5819999999999,40
1998.588,40
1998.588,39
1999.5890000000002,39
2002.03,40
2002.6660000000002,39
2002.6660000000002,38
2003.682,39
2006.197,39
2006.197,40
2007.4390000000003,40
2008.4529999999997,42
2009.4560000000001,41
2010.452,40
2010.452,40
2011.9250000000002,40
2011.9250000000002,42
2014.304,41
2015.319,41
2015.319,39
2016.6219999999998,40
2018.274,39
2019.345,39
2019.8550000000002,38
2020.6309999999999,39
2022.6419999999998,40
2023.6649999999997,38
2024.6620000000003,38
2025.712,40
2026.2220000000002,38
2026.5879999999997,40
2027.6169999999997,41
2027.6169999999997,41
2028.67,41
2030.6779999999999,40
2031.673,39
2031.673,40
2032.6749999999997,39
2034.674,40
2035.613,41
2035.613,39
2036.8849999999998,40
2038.471,39
2039.6809999999998,38
2040.6970000000001,38
2040.6970000000001,39
2041.834,39
2043.0130000000001,39
2044.028,39
2044.028,39
2045.131,39
2046.734,39
2047.685,39
2047.685,38
2048.6870000000004,38
2050.7430000000004,38
2051.726,38
2051.726,39
2052.684,39
2055.131,40
2056.681,40
2056.681,40
2057.73,37
2058.6980000000003,37
2059.2000000000003,37
2060.33,40
2060.33,37
2061.3419999999996,38
2063.4649999999997,37
2064.489,40
2064.489,40
2065.742,41
2067.364,41
2067.364,41
2068.861,40
2068.861,40
2070.296,41
2071.726,40
2072.765,39
2073.274,39
2074.299,40
2075.3469999999998,39
2076.2870000000003,39
2076.2870000000003,39
2077.7549999999997,39
2079.672,40
2080.203,37
2081.2309999999998,40
2081.2309999999998,38
2083.46,39
2084.232,38
2085.226,38
2085.226,39
2087.669,40
2087.669,41
2088.6870000000004,41
2089.687,40
2089.687,40
2091.685,39
2092.686,40
2093.687,40
2093.687,39
2096.005,38
2097.4370000000004,38
2097.957,40
2098.98,38
2099.98,38
2099.98,38
2100.982,37
2102.0319999999997,40
2102.496,37
2104.46,38
2105.267,37
2106.291,40
2107.316,41
2108.313,41
2108.313,40
2109.3700000000003,40
2110.31,40
2112.3379999999997,41
2113.308,41
2113.308,40
2114.592,39
2115.971,39
2117.9860000000003,39
2117.9860000000003,38
2119.0299999999997,39
2120.046,40
2121.257,39
2123.549,38
2124.796,40
2126.1890000000003,39
2128.669,39
2129.18,40
2129.18,40
2130.477,42
2130.477,43
2130.477,41
2131.649,41
2131.649,40
2133.1859999999997,39
2133.1859999999997,42
2134.195,41
2135.245,43
2135.245,40
2136.702,40
2136.702,42
2137.7380000000003,42
2137.7380000000003,43
2140.117,40
2141.3030000000003,41
2141.3030000000003,40
2142.313,41
2144.779,40
2144.779,40
2146.058,40
2146.058,42
2146.058,43
2148.794,41
2149.804,40
2149.804,40
2149.804,42
2153.3340000000003,41
2153.3340000000003,40
2153.3340000000003,40
2154.346,42
2156.931,41
2156.931,41
2157.939,40
2157.939,40
2157.939,40
2161.7920000000004,41
2161.7920000000004,41
2162.895,40
2162.895,39
2165.641,40
2165.641,40
2166.651,41
2166.651,43
2169.123,41
2170.135,40
2170.135,42
2171.453,43
2171.453,41
2173.949,40
2174.4919999999997,40
2174.4919999999997,40
2174.4919999999997,42
2177.832,41
2178.502,40
2178.502,39
2178.502,40
2181.752,42
2182.5,42
2182.5,41
2183.536,39
2186.2149999999997,40
2186.722,38
2186.722,40
2187.585,40
2187.585,40
2189.569,40
2189.569,41
2191.068,42
2191.068,41
2193.812,42
2193.812,42
2194.924,41
2195.43,40
2198.441,39
2198.441,40
2198.441,39
2199.786,39
2199.786,39
2202.794,39
2202.794,39
2202.794,40
2203.821,39
2206.324,40
2206.324,40
2207.35,42
2207.35,42
2210.279,41
2211.275,40
2212.274,40
2212.924,42
2215.023,41
2215.023,41
2216.31,40
2216.31,39
2217.73,40
2219.107,40
2220.122,39
2220.122,42
2221.399,39
2222.787,39
2223.8129999999996,39
2223.8129999999996,38
2224.8,40
2227.1960000000004,39
2227.1960000000004,40
2228.32,39
2228.32,39
2229.674,40
2231.198,39
2232.017,40
2233.037,40
2233.037,39
2235.908,40
2235.908,41
2237.05,40
2237.05,39
2239.658,39
2240.68,40
2240.68,39
2241.678,39
2242.679,39
2243.674,40
2244.672,39
2244.672,40
2245.672,40
2247.671,40
2247.671,41
2248.6730000000002,41
2249.6730000000002,41
2251.6690000000003,41
2251.6690000000003,42
2252.672,42
2253.6710000000003,41
2255.636,40
2256.665,39
2257.667,40
2257.667,39
2259.807,40
2259.807,39
2259.807,40
2260.977,41
2261.5409999999997,41
2263.6,39
2264.561,40
2265.552,41
2265.552,41
2268.2690000000002,42
2268.2690000000002,41
2269.6369999999997,40
2269.6369999999997,41
2272.231,42
2272.97,43
2273.97,43
2273.97,40
2275.087,41
2275.878,42
2276.73,42
2276.73,41
2276.73,40
2280.466,40
2281.008,42
2282.075,41
2282.075,41
2284.3019999999997,40
2285.0350000000003,40
2285.0350000000003,39
2286.029,42
2286.029,42
2288.9010000000003,41
2289.925,40
2289.925,40
2290.95,42
2291.946,42
2292.944,41
2293.943,40
2294.508,40
2296.529,39
2296.529,40
2297.53,42
2298.529,41
2300.797,40
2300.797,40
2301.81,39
2302.878,40
2302.878,39
2304.265,42
2305.3360000000002,41
2306.279,40
2307.2780000000002,39
2308.856,40
2308.856,40
2310.0429999999997,40
2310.5609999999997,40
2312.6699999999996,41
2314.67,41
2315.92,39
2316.9339999999997,39
2316.9339999999997,39
2317.968,38
2319.02,38
2319.527,39
2319.527,39
2320.646,39
2321.665,38
2322.6650000000004,39
2323.855,37
2325.876,39
2325.876,40
2328.3520000000003,41
2329.349,39
2329.349,39
2329.349,38
2330.743,39
2330.743,38
2331.8289999999997,38
2333.6730000000002,38
2333.6730000000002,38
2334.927,37
2334.927,37
2337.218,37
2338.159,39
2338.159,40
2338.159,37
2341.219,38
2342.219,39
2342.219,40
2343.214,39
2346.118,39
2346.551,39
2347.626,38
2347.626,39
2348.643,38
2349.703,38
2350.6580000000004,38
2351.639,37
2352.7749999999996,38
2354.339,37
2354.339,37
2355.5730000000003,39
2356.585,40
2357.6150000000002,40
2358.822,39
2358.822,39
2359.839,39
2362.076,40
2362.076,38
2363.536,38
2364.567,38
2364.567,38
2367.025,38
2367.315,38
2368.397,40
2368.397,40
2370.529,40
2371.353,40
2372.3390000000004,41
2373.342,41
2374.4869999999996,39
2374.4869999999996,40
2375.498,39
2376.5879999999997,39
2378.691,39
2378.691,39
2379.966,39
2379.966,39
2381.41,38
2382.474,38
2383.483,39
2383.9519999999998,40
2384.786,38
2387.061,38
2387.061,40
2388.397,41
2389.411,41
2390.702,42
2391.727,42
2391.727,41
2392.726,40
2393.775,39
2394.942,40
2395.7160000000003,39
2396.718,39
2397.7560000000003,39
2398.724,40
2399.933,39
2400.446,40
2400.446,39
2403.4629999999997,40
2403.4629999999997,40
2404.467,39
2404.467,40
2406.463,40
2407.4629999999997,40
2407.4629999999997,39
2408.794,40
2408.794,40
2411.016,41
2412.09,41
2412.959,41
2412.959,41
2415.533,40
2416.126,40
2417.151,40
2417.151,41
2419.5389999999998,41
2419.5389999999998,39
2420.9049999999997,39
2420.9049999999997,40
2422.415,40
2423.5769999999998,38
2423.5769999999998,40
2425.2980000000002,40
2425.2980000000002,42
2427.445,41
2428.46,39
2428.46,40
2429.459,40
2431.458,40
2432.46,41
2433.1580000000004,41
2433.611,39
2435.757,39
2435.757,40
2436.855,38
2437.7810000000004,40
2437.7810000000004,39
2438.8920000000003,38
2440.3830000000003,38
2441.5110000000004,40
2442.523,39
2443.9,40
2444.9139999999998,41
2444.9139999999998,41
2446.285,41
2448.309,41
2448.309,40
2449.31,40
2449.31,42
2450.311,41
2452.3109999999997,40
2455.314,39
2456.579,40
2458.043,39
2459.1690000000003,39
2459.1690000000003,39
2460.317,39
2460.317,39
2461.333,40
2461.333,39
2462.332,39
2462.332,39
2464.3869999999997,40
2464.3869999999997,39
2465.368,40
2465.368,40
2466.367,40
2468.39,41
2468.39,41
2469.367,41
2469.367,42
2472.314,40
2473.3469999999998,40
2473.3469999999998,41
2474.344,40
2476.871,39
2476.871,39
2477.895,40
2478.402,39
2480.655,39
2481.415,40
2481.415,38
2482.4120000000003,37
2482.4120000000003,38
2485.4210000000003,39
2485.4210000000003,40
2486.466,37
2487.416,40
2489.415,40
2490.418,41
2490.418,41
2491.425,41
2493.418,41
2493.418,41
2494.4120000000003,39
2495.327,40
2495.5989999999997,40
2497.304,39
2497.902,40
2497.902,41
2499.254,41
2501.616,40
2502.542,40
2502.542,42
2503.5,43
2505.4820000000004,44
2506.485,44
2507.479,44
2507.479,45
2509.645,45
2509.645,43
2510.581,44
2510.581,44
2511.707,43
2513.878,43
2514.468,41
2514.468,44
2515.617,42
2517.937,43
2518.398,43
2519.412,43
2519.412,42
2522.15,42
2523.287,43
2524.312,41
2524.312,42
2525.303,44
2526.303,44
2526.303,45
2527.498,43
2527.498,44
2529.946,44
2530.966,45
2530.966,43
2531.965,42
2534.3070000000002,44
2534.821,46
2535.843,45
2535.843,43
2536.971,43
2538.244,44
2539.37,44
2540.387,45
2540.387,43
2541.835,44
2542.857,44
2543.848,43
2543.848,45
2546.243,43
2547.506,44
2547.506,44
2547.506,46
2550.458,45
2550.458,43
2551.714,44
2551.714,44
2552.7259999999997,43
2554.8630000000003,43
2555.8779999999997,43
2556.953,41
2556.953,44
2558.9680000000003,44
2558.9680000000003,43
2559.969,41
2559.969,42
2562.62,42
2562.62,43
2564.0969999999998,43
2564.69,42
2564.69,42
2566.783,43
2567.802,43
2568.8360000000002,43
2568.8360000000002,41
2571.05,43
2572.067,42
2573.066,43
2575.063,41
2575.063,41
2576.4390000000003,41
2577.4590000000003,42
2578.461,43
2578.461,41
2579.461,41
2580.457,42
2580.457,42
2581.735,41
2583.274,40
2583.274,40
2584.271,42
2584.271,43
2587.826,43
2587.826,41
2588.834,41
2588.834,42
2591.1400000000003,43
2591.1400000000003,43
2592.1929999999998,41
2592.1929999999998,41
2593.3489999999997,42
2595.9900000000002,43
2595.9900000000002,42
2597.0,41
2597.0,41
2599.598,42
2599.598,43
2600.693,41
2600.693,40
2604.1629999999996,40
2604.1629999999996,40
2605.174,42
2605.174,43
2606.204,41
2607.627,41
2608.656,39
2608.656,41
2608.656,42
2612.273,41
2612.273,41
2613.356,40
2613.356,41
2616.58,40
2616.58,41
2616.58,40
2617.589,40
2617.589,40
2620.474,42
2620.892,41
2620.892,40
2621.913,39
2623.9530000000004,40
2624.9159999999997,39
2624.9159999999997,40
2625.912,40
2628.332,42
2628.332,41
2628.332,40
2629.796,40
2632.378,40
2633.1319999999996,42
2633.1319999999996,41
2634.127,40
2634.127,39
2636.26,39
2637.2749999999996,37
2637.2749999999996,40
2638.268,39
2640.175,39
2641.073,39
2641.585,40
2641.585,41
2644.723,41
2644.723,41
2645.6209999999996,42
2646.616,42
2646.616,40
2648.824,41
2649.581,41
2649.581,40
2650.579,40
2652.779,39
2653.619,40
2653.619,40
2654.605,41
2656.626,40
2657.625,38
2657.625,40
2658.622,38
2660.641,37
2660.641,38
2662.135,37
2662.135,39
2662.971,40
2664.888,37
2664.888,37
2665.9480000000003,40
2665.9480000000003,41
2669.104,41
2669.864,41
2669.864,41
2670.859,40
2673.664,40
2673.664,39
2673.664,40
2674.836,38
2676.918,40
2677.848,39
2677.848,38
2677.848,40
2678.8439999999996,39
2682.051,39
2682.051,38
2682.051,38
2683.358,38
2685.681,38
2688.034,37
2690.074,37
2690.074,40
2694.418,40
2695.889,39
2695.889,40
2697.0649999999996,39
2697.0649999999996,38
2697.0649999999996,38
2697.0649999999996,38
2697.0649999999996,38
2698.563,37
2698.563,37
2699.326,37
2699.6530000000002,37
2700.114,39
2702.2309999999998,39
2702.2309999999998,39
2703.2400000000002,39
2703.2400000000002,39
2705.7250000000004,40
2706.6620000000003,39
2707.6600000000003,40
2708.66,40
2708.66,40
2710.5519999999997,40
2710.5519999999997,39
2711.611,40
2711.611,41
2714.168,41
2715.1420000000003,39
2716.1270000000004,39
2716.662,40
2718.7549999999997,39
2718.7549999999997,37
2720.114,40
2720.114,38
2722.473,37
2722.473,38
2723.712,40
2723.712,40
2723.712,40
2726.592,42
2726.592,42
2727.6,41
2727.6,40
2731.133,40
2731.133,40
2732.1279999999997,41
2732.1279999999997,41
2735.148,39
2735.148,40
2736.1749999999997,40
2737.136,41
2737.136,43
2739.1420000000003,43
2740.1279999999997,43
2741.249,43
2741.249,42
2743.159,42
2743.8030000000003,44
2743.8030000000003,45
2744.8199999999997,43
2747.3900000000003,44
2748.405,46
2748.405,45
2749.612,45
2750.625,44
2751.643,44
2752.69,46
2752.69,45
2752.69,43
2756.002,43
2757.0420000000004,42
2757.0420000000004,43
2758.065,43
2759.054,43
2760.387,43
2760.387,42
2760.387,42
2763.431,45
2764.36,43
2764.36,41
2765.6420000000003,44
2766.245,46
2767.818,45
2768.469,43
2769.545,44
2769.545,44
2771.667,43
2773.029,45
2773.029,43
2774.4919999999997,44
2775.56,44
2776.506,43
2776.506,45
2777.698,41
2777.698,41
2780.645,42
2781.662,43
2785.082,43
2789.38,41
2790.3799999999997,41
2795.61,42
2795.61,43
2797.1189999999997,43
2797.1189999999997,41
2798.132,44
2798.132,44
2799.165,46
2799.165,45
2800.1730000000002,43
2800.1730000000002,44
2800.1730000000002,44
2801.667,45
2801.667,43
2803.833,42
2804.794,44
2805.301,43
2806.3120000000004,43
2806.3120000000004,43
2808.583,41
2810.041,44
2810.041,44
2810.041,45
2811.114,43
2812.154,44
2812.154,45
2813.94,45
2814.45,46
2815.457,45
2815.457,44
2815.457,44
2816.463,44
2816.463,45
2816.463,43
2816.463,44
2817.468,44
2817.984,43
2817.984,43
2819.35,41
2820.945,44
2820.945,42
2820.945,42
2821.958,43
2824.957,41
2824.957,44
2825.957,44
2825.957,44
2828.9680000000003,45
2828.9680000000003,43
2829.961,42
2829.961,44
2832.9680000000003,44
2832.9680000000003,45
2833.962,41
2833.962,41
2833.962,41
2837.4809999999998,42
2837.4809999999998,43
2838.55,41
2838.55,41
2841.12,42
2841.12,42
2842.139,43
2842.139,40
2845.3740000000003,41
2846.133,42
2847.187,42
2847.187,43
2848.131,41
2849.75,44
2851.1099999999997,44
2851.1099999999997,44
2851.1099999999997,43
2853.758,41
2854.33,41
2855.395,42
2855.395,44
2857.3469999999998,43
2858.5370000000003,41
2858.864,41
2859.8979999999997,42
2860.568,42
2862.276,43
2862.276,41
2863.2870000000003,40
2864.3399999999997,42
2865.5,43
2866.355,43
2867.292,42
2867.292,44
2870.332,44
2871.2889999999998,44
2871.2889999999998,43
2872.3999999999996,41
2873.6549999999997,41
2874.676,42
2875.1980000000003,43
2875.1980000000003,43
2876.22,41
2878.464,40
2879.2430000000004,42
2880.263,42
2880.263,43
2882.5919999999996,41
2883.119,41
2884.131,42
2884.131,43
2886.2309999999998,43
2887.2969999999996,41
2887.806,41
2887.806,42
2889.126,43
2890.342,41
2891.369,40
2891.369,40
2891.369,42
2894.9539999999997,43
2895.469,41
2896.534,40
2896.534,41
2898.5460000000003,42
2899.4840000000004,43
2900.875,41
2900.875,40
2901.901,39
2902.901,39
2902.901,40
2903.908,42
2904.89,42
2906.892,43
2909.95,41
2911.045,40
2911.045,40
2911.045,41
2912.5200000000004,41
2912.5200000000004,40
2912.5200000000004,40
2914.043,40
2915.486,42
2915.486,41
2915.486,40
2916.785,39
2918.647,40
2919.639,42
2919.639,39
2920.6530000000002,40
2922.695,41
2923.719,37
2925.869,40
2925.869,40
2926.8869999999997,42
2926.8869999999997,42
2928.357,41
2928.357,40
2929.449,41
2931.2200000000003,39
2931.2200000000003,42
2932.2270000000003,42
2932.2270000000003,41
2935.235,40
2936.2270000000003,40
2936.2270000000003,40
2937.2560000000003,42
2939.6969999999997,41
2940.709,40
2940.709,40
2940.709,40
2943.533,41
2943.533,40
2944.394,39
2944.394,40
2944.394,40
2947.397,40
2948.397,41
2948.397,41
2948.397,40
2951.397,40
2952.398,40
2952.398,41
2952.398,41
2955.667,40
2956.7019999999998,40
2957.7,42
2957.7,41
2958.715,40
2960.1609999999996,39
2960.713,39
2960.713,39
2961.739,40
2964.74,40
2964.74,41
2965.735,40
2965.735,40
2968.109,42
2969.055,42
2969.055,41
2970.3149999999996,40
2970.3149999999996,40
2972.904,40
2972.904,42
2973.924,41
2974.426,40
2976.715,40
2976.715,39
2977.797,39
2977.797,39
2980.998,39
2980.998,39
2982.1369999999997,39
2983.1470000000004,39
2984.494,39
2985.606,39
2985.606,40
2986.6730000000002,40
2986.6730000000002,42
3009.149,42
3010.1710000000003,41
3010.1710000000003,41
3011.466,42
3012.285,42
3013.358,43
3013.358,43
3014.843,41
3014.843,41
3016.3250000000003,42
3016.837,43
3017.897,43
3022.122,41
3024.1220000000003,41
3027.21,42
3030.444,43
3031.471,41
3032.959,41
3034.219,41
3035.326,42
3035.326,43
3036.778,41
3040.04,41
3041.031,42
3041.031,42
3042.03,43
3044.0299999999997,41
3045.029,40
3046.0319999999997,42
3048.061,41
3049.183,42
3049.183,40
3050.4829999999997,41
3050.998,40
3050.998,41
3050.998,41
3052.006,40
3052.006,39
3053.166,40
3053.166,40
3053.6780000000003,43
3053.6780000000003,43
3054.6929999999998,41
3054.6929999999998,42
3055.688,42
3055.688,43
3056.6879999999996,41
3056.6879999999996,40
3057.687,41
3057.687,42
3057.687,43
3058.748,41
3058.748,40
3059.7870000000003,42
3059.7870000000003,42
3060.342,42
3060.342,40
3060.342,40
3061.35,39
3061.35,40
3062.393,42
3062.393,43
3062.393,41
3063.5409999999997,41
3063.5409999999997,42
3063.5409999999997,43
3064.553,41
3064.553,41
3064.553,41
3065.55,42
3065.55,43
3066.589,43
3066.589,41
3066.589,41
3067.6,40
3067.6,43
3068.597,41
3068.597,40
3068.597,40
3069.6949999999997,42
3069.6949999999997,43
3069.6949999999997,41
3070.701,41
3070.701,42
3070.701,42
3071.919,43
3071.919,41
3071.919,41
3073.061,42
3073.061,42
3074.59,43
3075.1369999999997,41
3075.1369999999997,41
3076.1639999999998,42
3078.998,42
3078.998,41
3080.027,40
3080.027,40
3080.027,40
3083.069,41
3083.069,41
3084.0260000000003,41
3084.0260000000003,42
3087.1490000000003,42
3088.06,43
3088.06,41
3088.06,40
3091.2549999999997,42
3091.2549999999997,42
3091.2549999999997,43
3092.302,41
3095.378,41
3095.378,42
3096.203,42
3096.6870000000004,41
3096.9500000000003,40
3098.871,40
3099.933,40
3099.933,41
3100.88,41
3103.879,41
3103.879,41
3103.879,42
3104.918,43
3106.8790000000004,41
3107.882,41
3108.946,42
3108.946,43
3110.022,43
3111.844,41
3111.844,41
3113.339,42
3113.339,43
3115.922,43
3115.922,41
3116.9410000000003,42
3117.934,42
3120.1020000000003,43
3120.651,42
3121.6719999999996,41
3121.6719999999996,41
3122.8250000000003,42
3123.846,43
3124.863,43
3124.863,44
