Time (ms),EMG,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
3.0829999999999997,308,-204,16388,-2332,-119,-39,-27
5.594,308,-204,16388,-2332,-119,-39,-27
7.335999999999999,308,-204,16388,-2332,-119,-39,-27
8.455,308,-204,16388,-2332,-119,-39,-27
9.461,308,-204,16388,-2332,-119,-39,-27
9.461,308,-204,16388,-2332,-119,-39,-27
1549.903,0,0,0,0,0,0,0
1550.92,307,0,0,0,0,0,0
1550.92,306,0,0,0,0,0,0
1550.92,306,0,0,0,0,0,0
1550.92,307,0,0,0,0,0,0
1550.92,306,0,0,0,0,0,0
1559.432,306,0,0,0,0,0,0
1561.476,306,0,0,0,0,0,0
1563.862,306,0,0,0,0,0,0
1565.8780000000002,306,0,0,0,0,0,0
1567.6399999999999,306,0,0,0,0,0,0
1569.655,305,0,0,0,0,0,0
1571.077,306,0,0,0,0,0,0
1572.004,306,0,0,0,0,0,0
1573.259,306,0,0,0,0,0,0
1573.259,306,0,0,0,0,0,0
1573.259,306,0,0,0,0,0,0
1576.0320000000002,306,0,0,0,0,0,0
1576.0320000000002,307,-180,16300,-2244,-62,-25,-4
1576.0320000000002,307,-180,16300,-2244,-62,-25,-4
1576.0320000000002,306,-180,16300,-2244,-62,-25,-4
1584.505,306,-180,16300,-2244,-62,-25,-4
1584.505,306,-180,16300,-2244,-62,-25,-4
1584.505,305,-180,16300,-2244,-62,-25,-4
1592.046,306,-180,16300,-2244,-62,-25,-4
1597.184,306,-200,16360,-2272,-13,-36,-12
1597.184,306,-200,16360,-2272,-13,-36,-12
1602.0520000000001,306,-200,16360,-2272,-13,-36,-12
1605.347,306,-200,16360,-2272,-13,-36,-12
1608.3799999999999,306,-200,16360,-2272,-13,-36,-12
1608.3799999999999,306,-200,16360,-2272,-13,-36,-12
1608.3799999999999,306,-200,16360,-2272,-13,-36,-12
1618.4460000000001,306,-164,16364,-2248,-40,-31,1
1618.4460000000001,305,-164,16364,-2248,-40,-31,1
1618.4460000000001,305,-164,16364,-2248,-40,-31,1
1626.618,306,-164,16364,-2248,-40,-31,1
1627.123,305,-164,16364,-2248,-40,-31,1
1631.14,306,-164,16364,-2248,-40,-31,1
1634.974,306,-164,16364,-2248,-40,-31,1
1634.974,306,-160,16304,-2216,-38,-38,-20
1638.8799999999999,306,-160,16304,-2216,-38,-38,-20
1641.623,306,-160,16304,-2216,-38,-38,-20
1647.0439999999999,306,-160,16304,-2216,-38,-38,-20
1649.053,306,-160,16304,-2216,-38,-38,-20
1650.3980000000001,306,-160,16304,-2216,-38,-38,-20
1652.155,307,-160,16304,-2216,-38,-38,-20
1656.662,307,-204,16356,-2248,-36,-28,-22
1657.672,306,-204,16356,-2248,-36,-28,-22
1663.514,306,-204,16356,-2248,-36,-28,-22
1667.229,306,-204,16356,-2248,-36,-28,-22
1668.254,306,-204,16356,-2248,-36,-28,-22
1669.916,306,-204,16356,-2248,-36,-28,-22
1675.779,307,-204,16356,-2248,-36,-28,-22
1676.3319999999999,307,-236,16304,-2232,-21,-43,-21
1679.656,306,-236,16304,-2232,-21,-43,-21
1681.829,306,-236,16304,-2232,-21,-43,-21
1681.829,306,-236,16304,-2232,-21,-43,-21
1688.983,306,-236,16304,-2232,-21,-43,-21
1692.2189999999998,306,-236,16304,-2232,-21,-43,-21
1695.805,306,-236,16304,-2232,-21,-43,-21
1697.818,306,-176,16376,-2212,-68,-42,-18
1699.316,306,-176,16376,-2212,-68,-42,-18
1704.162,306,-176,16376,-2212,-68,-42,-18
1708.235,306,-176,16376,-2212,-68,-42,-18
1708.235,306,-176,16376,-2212,-68,-42,-18
1712.2450000000001,306,-176,16376,-2212,-68,-42,-18
1716.77,306,-176,16376,-2212,-68,-42,-18
1716.77,306,-208,16304,-2284,-54,-45,-15
1716.77,306,-208,16304,-2284,-54,-45,-15
1723.683,306,-208,16304,-2284,-54,-45,-15
1726.529,305,-208,16304,-2284,-54,-45,-15
1730.0240000000001,306,-208,16304,-2284,-54,-45,-15
