Time (ms),EMG,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2090.766,307,-180,16328,-2272,5,-45,-9
2092.332,307,-180,16328,-2272,5,-45,-9
2092.332,307,-180,16328,-2272,5,-45,-9
2099.215,307,-176,16356,-2296,-84,-47,2
2099.826,307,-176,16356,-2296,-84,-47,2
2104.293,308,-176,16356,-2296,-84,-47,2
2107.477,308,-176,16356,-2296,-84,-47,2
2107.986,307,-176,16356,-2296,-84,-47,2
2107.986,307,-176,16356,-2296,-84,-47,2
2115.59,307,-176,16356,-2296,-84,-47,2
2119.313,307,-164,16332,-2296,-46,-35,-15
2121.3269999999998,308,-164,16332,-2296,-46,-35,-15
2123.868,308,-164,16332,-2296,-46,-35,-15
2125.8810000000003,307,-164,16332,-2296,-46,-35,-15
2129.902,308,-164,16332,-2296,-46,-35,-15
2133.318,307,-164,16332,-2296,-46,-35,-15
2133.318,308,-164,16332,-2296,-46,-35,-15
2138.531,308,-180,16284,-2292,4,-24,-6
2140.266,308,-180,16284,-2292,4,-24,-6
2140.266,308,-180,16284,-2292,4,-24,-6
2146.569,308,-180,16284,-2292,4,-24,-6
2148.324,308,-180,16284,-2292,4,-24,-6
2149.7549999999997,307,-180,16284,-2292,4,-24,-6
2153.188,307,-180,16284,-2292,4,-24,-6
2156.574,307,-208,16388,-2264,-66,-39,-20
2156.574,308,-208,16388,-2264,-66,-39,-20
2156.574,308,-208,16388,-2264,-66,-39,-20
2166.633,308,-208,16388,-2264,-66,-39,-20
2166.633,307,-208,16388,-2264,-66,-39,-20
2173.053,308,-208,16388,-2264,-66,-39,-20
2174.4629999999997,308,-208,16388,-2264,-66,-39,-20
2174.4629999999997,308,-200,16276,-2268,-29,-23,4
2181.226,308,-200,16276,-2268,-29,-23,4
2184.5919999999996,308,-200,16276,-2268,-29,-23,4
2185.804,308,-200,16276,-2268,-29,-23,4
2188.618,308,-200,16276,-2268,-29,-23,4
2189.629,308,-200,16276,-2268,-29,-23,4
2189.629,308,-200,16276,-2268,-29,-23,4
2189.629,308,-200,16276,-2268,-29,-23,4
2199.685,309,-172,16296,-2296,-22,-27,-6
2199.685,309,-172,16296,-2296,-22,-27,-6
2203.5640000000003,308,-172,16296,-2296,-22,-27,-6
2205.964,308,-172,16296,-2296,-22,-27,-6
2205.964,308,-172,16296,-2296,-22,-27,-6
2205.964,309,-172,16296,-2296,-22,-27,-6
2216.1209999999996,308,-172,16296,-2296,-22,-27,-6
2218.137,309,-156,16324,-2300,-65,-26,1
2222.313,308,-156,16324,-2300,-65,-26,1
2222.313,309,-156,16324,-2300,-65,-26,1
2222.313,308,-156,16324,-2300,-65,-26,1
2227.9339999999997,308,-156,16324,-2300,-65,-26,1
2234.1389999999997,308,-156,16324,-2300,-65,-26,1
2234.1389999999997,308,-156,16324,-2300,-65,-26,1
2238.467,309,-188,16312,-2296,-46,-30,-22
2238.467,309,-188,16312,-2296,-46,-30,-22
2238.467,308,-188,16312,-2296,-46,-30,-22
2246.693,307,-188,16312,-2296,-46,-30,-22
2249.739,307,-188,16312,-2296,-46,-30,-22
2253.922,309,-188,16312,-2296,-46,-30,-22
2254.9320000000002,308,-188,16312,-2296,-46,-30,-22
2254.9320000000002,308,-228,16272,-2240,-5,-26,-10
2254.9320000000002,308,-228,16272,-2240,-5,-26,-10
2263.203,308,-228,16272,-2240,-5,-26,-10
2267.9,308,-228,16272,-2240,-5,-26,-10
2267.9,307,-228,16272,-2240,-5,-26,-10
2273.542,307,-228,16272,-2240,-5,-26,-10
2276.162,307,-228,16272,-2240,-5,-26,-10
2277.359,307,-212,16356,-2284,-61,-40,-6
2280.045,308,-212,16356,-2284,-61,-40,-6
2284.086,308,-212,16356,-2284,-61,-40,-6
2284.086,307,-212,16356,-2284,-61,-40,-6
2288.107,307,-212,16356,-2284,-61,-40,-6
2288.107,307,-212,16356,-2284,-61,-40,-6
2288.107,308,-212,16356,-2284,-61,-40,-6
2298.822,308,-204,16272,-2296,-56,-42,-18
2303.233,308,-204,16272,-2296,-56,-42,-18
2304.2400000000002,307,-204,16272,-2296,-56,-42,-18
2304.2400000000002,307,-204,16272,-2296,-56,-42,-18
2304.2400000000002,308,-204,16272,-2296,-56,-42,-18
2312.392,308,-204,16272,-2296,-56,-42,-18
2315.2,308,-204,16272,-2296,-56,-42,-18
2319.228,307,-216,16344,-2288,17,-42,-9
2322.75,309,-216,16344,-2288,17,-42,-9
2324.762,308,-216,16344,-2288,17,-42,-9
2326.774,307,-216,16344,-2288,17,-42,-9
2330.794,307,-216,16344,-2288,17,-42,-9
2332.804,307,-216,16344,-2288,17,-42,-9
2334.861,307,-216,16344,-2288,17,-42,-9
2338.884,308,-160,16328,-2296,-18,-31,3
2340.8920000000003,308,-160,16328,-2296,-18,-31,3
2342.898,308,-160,16328,-2296,-18,-31,3
2346.915,308,-160,16328,-2296,-18,-31,3
2348.922,308,-160,16328,-2296,-18,-31,3
2352.95,307,-160,16328,-2296,-18,-31,3
2354.958,308,-160,16328,-2296,-18,-31,3
2356.965,308,-176,16316,-2292,-116,-38,1
2360.98,308,-176,16316,-2292,-116,-38,1
2362.9889999999996,308,-176,16316,-2292,-116,-38,1
2366.093,308,-176,16316,-2292,-116,-38,1
2369.185,308,-176,16316,-2292,-116,-38,1
2371.529,307,-176,16316,-2292,-116,-38,1
2373.535,308,-176,16316,-2292,-116,-38,1
2377.038,308,-228,16340,-2228,-31,-20,-11
2377.038,308,-228,16340,-2228,-31,-20,-11
2385.097,309,-228,16340,-2228,-31,-20,-11
2385.097,308,-228,16340,-2228,-31,-20,-11
2385.097,308,-228,16340,-2228,-31,-20,-11
2393.54,308,-228,16340,-2228,-31,-20,-11
2393.54,308,-228,16340,-2228,-31,-20,-11
2398.015,308,-204,16388,-2288,35,-31,-21
2401.6890000000003,308,-204,16388,-2288,35,-31,-21
2401.6890000000003,308,-204,16388,-2288,35,-31,-21
2401.6890000000003,308,-204,16388,-2288,35,-31,-21
2409.821,308,-204,16388,-2288,35,-31,-21
2409.821,308,-204,16388,-2288,35,-31,-21
2409.821,308,-204,16388,-2288,35,-31,-21
2418.545,308,-200,16372,-2288,-88,-45,-18
2418.545,308,-200,16372,-2288,-88,-45,-18
2418.545,309,-200,16372,-2288,-88,-45,-18
2426.949,308,-200,16372,-2288,-88,-45,-18
2426.949,307,-200,16372,-2288,-88,-45,-18
2433.845,308,-200,16372,-2288,-88,-45,-18
2436.861,308,-200,16372,-2288,-88,-45,-18
2436.861,309,-220,16292,-2276,-70,-38,-9
2440.9770000000003,309,-220,16292,-2276,-70,-38,-9
2444.374,308,-220,16292,-2276,-70,-38,-9
2444.891,308,-220,16292,-2276,-70,-38,-9
2450.286,308,-220,16292,-2276,-70,-38,-9
2451.88,308,-220,16292,-2276,-70,-38,-9
2451.88,309,-220,16292,-2276,-70,-38,-9
2451.88,308,-188,16344,-2264,68,-36,-1
2460.103,309,-188,16344,-2264,68,-36,-1
2460.103,309,-188,16344,-2264,68,-36,-1
2466.994,308,-188,16344,-2264,68,-36,-1
2468.5800000000004,309,-188,16344,-2264,68,-36,-1
2468.5800000000004,308,-188,16344,-2264,68,-36,-1
2468.5800000000004,308,-188,16344,-2264,68,-36,-1
2476.6119999999996,308,-192,16412,-2332,-32,-24,-4
2476.6119999999996,308,-192,16412,-2332,-32,-24,-4
2483.66,309,-192,16412,-2332,-32,-24,-4
2484.788,308,-192,16412,-2332,-32,-24,-4
2484.788,308,-192,16412,-2332,-32,-24,-4
2492.84,307,-192,16412,-2332,-32,-24,-4
2492.84,308,-192,16412,-2332,-32,-24,-4
2492.84,309,-192,16412,-2332,-32,-24,-4
2501.203,308,-208,16368,-2240,-109,-36,-14
2503.0130000000004,308,-208,16368,-2240,-109,-36,-14
2506.991,308,-208,16368,-2240,-109,-36,-14
2509.423,308,-208,16368,-2240,-109,-36,-14
2509.423,307,-208,16368,-2240,-109,-36,-14
2509.423,308,-208,16368,-2240,-109,-36,-14
2518.4069999999997,309,-168,16448,-2196,33,-30,-20
2518.4069999999997,309,-168,16448,-2196,33,-30,-20
2518.4069999999997,309,-168,16448,-2196,33,-30,-20
2525.807,308,-168,16448,-2196,33,-30,-20
2525.807,309,-168,16448,-2196,33,-30,-20
2525.807,307,-168,16448,-2196,33,-30,-20
2533.929,308,-168,16448,-2196,33,-30,-20
2533.929,309,-184,16344,-2304,-3,-17,-18
2533.929,309,-184,16344,-2304,-3,-17,-18
2542.007,308,-184,16344,-2304,-3,-17,-18
2542.007,309,-184,16344,-2304,-3,-17,-18
2550.201,307,-184,16344,-2304,-3,-17,-18
2551.148,308,-184,16344,-2304,-3,-17,-18
2551.148,308,-184,16344,-2304,-3,-17,-18
2558.254,309,-212,16280,-2288,-130,-38,-11
2561.44,308,-212,16280,-2288,-130,-38,-11
2566.592,309,-212,16280,-2288,-130,-38,-11
2567.386,309,-212,16280,-2288,-130,-38,-11
2567.386,308,-212,16280,-2288,-130,-38,-11
2567.386,308,-212,16280,-2288,-130,-38,-11
2578.06,308,-212,16280,-2288,-130,-38,-11
2578.752,309,-188,16356,-2236,2,-61,-20
2583.815,308,-188,16356,-2236,2,-61,-20
2583.815,308,-188,16356,-2236,2,-61,-20
2583.815,308,-188,16356,-2236,2,-61,-20
2583.815,308,-188,16356,-2236,2,-61,-20
2591.1659999999997,308,-188,16356,-2236,2,-61,-20
2591.1659999999997,308,-188,16356,-2236,2,-61,-20
2599.5620000000004,309,-168,16332,-2280,13,-22,-16
2599.5620000000004,309,-168,16332,-2280,13,-22,-16
2599.5620000000004,309,-168,16332,-2280,13,-22,-16
2599.5620000000004,308,-168,16332,-2280,13,-22,-16
2607.792,308,-168,16332,-2280,13,-22,-16
2607.792,308,-168,16332,-2280,13,-22,-16
2616.008,307,-168,16332,-2280,13,-22,-16
2616.008,309,-208,16336,-2280,-92,-32,-15
2616.008,309,-208,16336,-2280,-92,-32,-15
2624.1850000000004,308,-208,16336,-2280,-92,-32,-15
2624.1850000000004,308,-208,16336,-2280,-92,-32,-15
2624.1850000000004,308,-208,16336,-2280,-92,-32,-15
2635.3979999999997,308,-208,16336,-2280,-92,-32,-15
2636.007,308,-208,16336,-2280,-92,-32,-15
2639.2380000000003,309,-200,16316,-2224,-28,-14,-13
2641.0,308,-200,16316,-2224,-28,-14,-13
2641.0,309,-200,16316,-2224,-28,-14,-13
2641.0,308,-200,16316,-2224,-28,-14,-13
2650.836,308,-200,16316,-2224,-28,-14,-13
2653.1440000000002,308,-200,16316,-2224,-28,-14,-13
2653.1440000000002,308,-200,16316,-2224,-28,-14,-13
2657.373,308,-196,16304,-2272,11,-50,0
2657.373,309,-196,16304,-2272,11,-50,0
2665.57,309,-196,16304,-2272,11,-50,0
2666.738,308,-196,16304,-2272,11,-50,0
2672.096,308,-196,16304,-2272,11,-50,0
2673.647,307,-196,16304,-2272,11,-50,0
2676.373,308,-196,16304,-2272,11,-50,0
2680.495,308,-192,16376,-2328,-75,-27,-19
2682.043,309,-192,16376,-2328,-75,-27,-19
2682.043,308,-192,16376,-2328,-75,-27,-19
2682.043,308,-192,16376,-2328,-75,-27,-19
2690.099,307,-192,16376,-2328,-75,-27,-19
2690.099,307,-192,16376,-2328,-75,-27,-19
2690.099,308,-192,16376,-2328,-75,-27,-19
2700.087,308,-208,16328,-2208,-62,-48,-3
2700.087,308,-208,16328,-2208,-62,-48,-3
2700.087,308,-208,16328,-2208,-62,-48,-3
2706.569,308,-208,16328,-2208,-62,-48,-3
2706.569,307,-208,16328,-2208,-62,-48,-3
2706.569,307,-208,16328,-2208,-62,-48,-3
2717.165,307,-208,16328,-2208,-62,-48,-3
2717.165,308,-188,16356,-2260,-8,-40,-23
2717.165,308,-188,16356,-2260,-8,-40,-23
2723.042,308,-188,16356,-2260,-8,-40,-23
2723.042,308,-188,16356,-2260,-8,-40,-23
2723.042,308,-188,16356,-2260,-8,-40,-23
2733.668,307,-188,16356,-2260,-8,-40,-23
2733.668,308,-188,16356,-2260,-8,-40,-23
2739.612,308,-200,16356,-2312,-47,-32,-13
2739.612,309,-200,16356,-2312,-47,-32,-13
2739.612,308,-200,16356,-2312,-47,-32,-13
2747.833,308,-200,16356,-2312,-47,-32,-13
2750.149,308,-200,16356,-2312,-47,-32,-13
2752.737,307,-200,16356,-2312,-47,-32,-13
2757.424,308,-200,16356,-2312,-47,-32,-13
2758.335,308,-224,16368,-2284,-33,-25,-2
2761.5989999999997,308,-224,16368,-2284,-33,-25,-2
2765.622,308,-224,16368,-2284,-33,-25,-2
2768.174,307,-224,16368,-2284,-33,-25,-2
2771.2799999999997,308,-224,16368,-2284,-33,-25,-2
2774.192,308,-224,16368,-2284,-33,-25,-2
2776.4,308,-224,16368,-2284,-33,-25,-2
2778.175,308,-220,16332,-2240,-28,-41,-23
2782.281,308,-220,16332,-2240,-28,-41,-23
2786.6499999999996,308,-220,16332,-2240,-28,-41,-23
2788.163,308,-220,16332,-2240,-28,-41,-23
2788.163,307,-220,16332,-2240,-28,-41,-23
2788.163,308,-220,16332,-2240,-28,-41,-23
2796.232,309,-220,16332,-2240,-28,-41,-23
2800.161,308,-252,16364,-2228,-71,-27,-15
2802.038,308,-252,16364,-2228,-71,-27,-15
2804.486,308,-252,16364,-2228,-71,-27,-15
2804.486,307,-252,16364,-2228,-71,-27,-15
2804.486,308,-252,16364,-2228,-71,-27,-15
2812.56,307,-252,16364,-2228,-71,-27,-15
2817.058,307,-252,16364,-2228,-71,-27,-15
2820.183,308,-196,16372,-2260,-15,-27,-16
2823.659,308,-196,16372,-2260,-15,-27,-16
2823.659,307,-196,16372,-2260,-15,-27,-16
2828.375,307,-196,16372,-2260,-15,-27,-16
2828.375,308,-196,16372,-2260,-15,-27,-16
2833.669,308,-196,16372,-2260,-15,-27,-16
2836.628,308,-196,16372,-2260,-15,-27,-16
2836.628,308,-224,16348,-2304,-22,-27,-12
2836.628,308,-224,16348,-2304,-22,-27,-12
2844.8869999999997,307,-224,16348,-2304,-22,-27,-12
2850.044,307,-224,16348,-2304,-22,-27,-12
2853.031,307,-224,16348,-2304,-22,-27,-12
2853.031,307,-224,16348,-2304,-22,-27,-12
2853.031,307,-224,16348,-2304,-22,-27,-12
2861.344,308,-148,16328,-2260,-76,-29,-10
2862.904,308,-148,16328,-2260,-76,-29,-10
2862.904,308,-148,16328,-2260,-76,-29,-10
2869.387,307,-148,16328,-2260,-76,-29,-10
2872.826,308,-148,16328,-2260,-76,-29,-10
2872.826,308,-148,16328,-2260,-76,-29,-10
2877.438,307,-148,16328,-2260,-76,-29,-10
2877.438,308,-212,16312,-2264,-14,-30,2
2877.438,308,-212,16312,-2264,-14,-30,2
2887.845,307,-212,16312,-2264,-14,-30,2
2887.845,307,-212,16312,-2264,-14,-30,2
2887.845,307,-212,16312,-2264,-14,-30,2
2894.286,308,-212,16312,-2264,-14,-30,2
2894.286,307,-212,16312,-2264,-14,-30,2
2899.656,308,-216,16324,-2288,-28,-23,-17
2902.61,308,-216,16324,-2288,-28,-23,-17
2902.61,307,-216,16324,-2288,-28,-23,-17
2902.61,308,-216,16324,-2288,-28,-23,-17
2913.915,307,-216,16324,-2288,-28,-23,-17
2913.915,307,-216,16324,-2288,-28,-23,-17
2916.881,307,-216,16324,-2288,-28,-23,-17
2920.472,308,-156,16356,-2264,-82,-22,-4
2920.472,307,-156,16356,-2264,-82,-22,-4
2920.472,308,-156,16356,-2264,-82,-22,-4
2927.25,307,-156,16356,-2264,-82,-22,-4
2932.778,307,-156,16356,-2264,-82,-22,-4
2935.564,307,-156,16356,-2264,-82,-22,-4
2935.564,308,-156,16356,-2264,-82,-22,-4
2935.564,307,-220,16364,-2292,-18,-37,-4
2943.944,308,-220,16364,-2292,-18,-37,-4
2943.944,308,-220,16364,-2292,-18,-37,-4
2950.2160000000003,307,-220,16364,-2292,-18,-37,-4
2953.212,307,-220,16364,-2292,-18,-37,-4
2953.212,307,-220,16364,-2292,-18,-37,-4
2957.2639999999997,308,-220,16364,-2292,-18,-37,-4
2961.291,308,-240,16332,-2300,-14,-44,-9
2963.5009999999997,307,-240,16332,-2300,-14,-44,-9
2963.5009999999997,308,-240,16332,-2300,-14,-44,-9
2970.8869999999997,307,-240,16332,-2300,-14,-44,-9
2972.525,307,-240,16332,-2300,-14,-44,-9
2975.6809999999996,307,-240,16332,-2300,-14,-44,-9
2978.624,307,-240,16332,-2300,-14,-44,-9
2980.6349999999998,308,-200,16332,-2252,-78,-41,-10
2980.6349999999998,307,-200,16332,-2252,-78,-41,-10
2985.59,307,-200,16332,-2252,-78,-41,-10
2985.59,307,-200,16332,-2252,-78,-41,-10
2985.59,307,-200,16332,-2252,-78,-41,-10
2993.811,307,-200,16332,-2252,-78,-41,-10
2993.811,307,-200,16332,-2252,-78,-41,-10
3002.256,308,-156,16308,-2248,-62,-32,5
3002.256,308,-156,16308,-2248,-62,-32,5
3002.256,308,-156,16308,-2248,-62,-32,5
3010.319,307,-156,16308,-2248,-62,-32,5
3010.319,307,-156,16308,-2248,-62,-32,5
3010.319,307,-156,16308,-2248,-62,-32,5
3018.3759999999997,307,-156,16308,-2248,-62,-32,5
3018.3759999999997,308,-188,16332,-2276,24,-42,-6
3022.155,307,-188,16332,-2276,24,-42,-6
