Time (ms),EMG,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2.883,308,-172,16364,-2288,-110,-53,-42
2.883,308,-172,16364,-2288,-110,-53,-42
2.883,308,-172,16364,-2288,-110,-53,-42
2.883,308,-172,16364,-2288,-110,-53,-42
1548.697,0,0,0,0,0,0,0
1552.725,307,0,0,0,0,0,0
1552.725,306,0,0,0,0,0,0
1554.853,307,0,0,0,0,0,0
1555.609,306,0,0,0,0,0,0
1555.609,307,0,0,0,0,0,0
1558.096,307,0,0,0,0,0,0
1560.109,307,0,0,0,0,0,0
1562.12,306,0,0,0,0,0,0
1562.12,307,0,0,0,0,0,0
1562.12,307,0,0,0,0,0,0
1562.12,307,0,0,0,0,0,0
1567.856,306,0,0,0,0,0,0
1569.809,307,0,0,0,0,0,0
1570.9850000000001,306,0,0,0,0,0,0
1571.504,307,0,0,0,0,0,0
1574.125,306,0,0,0,0,0,0
1574.777,306,0,0,0,0,0,0
1574.777,306,-168,16252,-2224,-111,-39,-34
1578.068,307,-168,16252,-2224,-111,-39,-34
1583.435,306,-168,16252,-2224,-111,-39,-34
1586.19,306,-168,16252,-2224,-111,-39,-34
1588.201,306,-168,16252,-2224,-111,-39,-34
1588.201,306,-168,16252,-2224,-111,-39,-34
1595.669,306,-168,16252,-2224,-111,-39,-34
1598.4499999999998,307,-208,16304,-2164,-61,-53,-30
1600.463,307,-208,16304,-2164,-61,-53,-30
1605.741,306,-208,16304,-2164,-61,-53,-30
1605.741,307,-208,16304,-2164,-61,-53,-30
1610.789,307,-208,16304,-2164,-61,-53,-30
1610.789,306,-208,16304,-2164,-61,-53,-30
1610.789,306,-208,16304,-2164,-61,-53,-30
1617.45,307,-276,16216,-2228,87,-39,-47
1619.203,307,-276,16216,-2228,87,-39,-47
1626.11,307,-276,16216,-2228,87,-39,-47
1627.6280000000002,307,-276,16216,-2228,87,-39,-47
1630.302,307,-276,16216,-2228,87,-39,-47
1630.302,307,-276,16216,-2228,87,-39,-47
1635.7459999999999,306,-276,16216,-2228,87,-39,-47
1638.3000000000002,307,-192,16172,-2144,-321,-42,3
1639.814,307,-192,16172,-2144,-321,-42,3
1644.2749999999999,307,-192,16172,-2144,-321,-42,3
1647.328,307,-192,16172,-2144,-321,-42,3
1649.34,306,-192,16172,-2144,-321,-42,3
1652.4509999999998,306,-192,16172,-2144,-321,-42,3
1652.4509999999998,306,-192,16172,-2144,-321,-42,3
1652.4509999999998,307,-136,16516,-2088,226,-48,-20
1663.188,306,-136,16516,-2088,226,-48,-20
1663.188,307,-136,16516,-2088,226,-48,-20
1663.188,307,-136,16516,-2088,226,-48,-20
1668.677,306,-136,16516,-2088,226,-48,-20
1673.48,306,-136,16516,-2088,226,-48,-20
1673.48,306,-136,16516,-2088,226,-48,-20
1677.041,306,-180,16356,-2304,-9,-24,-30
1677.041,306,-180,16356,-2304,-9,-24,-30
1685.2959999999998,306,-180,16356,-2304,-9,-24,-30
1688.397,306,-180,16356,-2304,-9,-24,-30
1690.926,305,-180,16356,-2304,-9,-24,-30
1693.891,306,-180,16356,-2304,-9,-24,-30
1693.891,305,-180,16356,-2304,-9,-24,-30
1693.891,306,-216,16432,-2208,-234,-48,-10
1701.991,306,-216,16432,-2208,-234,-48,-10
1705.943,307,-216,16432,-2208,-234,-48,-10
1707.961,306,-216,16432,-2208,-234,-48,-10
1712.115,306,-216,16432,-2208,-234,-48,-10
1712.115,305,-216,16432,-2208,-234,-48,-10
1717.009,306,-220,16276,-2156,15,-37,-13
1718.765,305,-220,16276,-2156,15,-37,-13
1718.765,306,-220,16276,-2156,15,-37,-13
1718.765,306,-220,16276,-2156,15,-37,-13
1727.1879999999999,306,-220,16276,-2156,15,-37,-13
1727.1879999999999,305,-220,16276,-2156,15,-37,-13
1735.533,306,-220,16276,-2156,15,-37,-13
1735.533,305,-220,16276,-2156,15,-37,-13
1739.8210000000001,306,-208,16456,-2288,163,-24,-14
1739.8210000000001,306,-208,16456,-2288,163,-24,-14
1743.6309999999999,305,-208,16456,-2288,163,-24,-14
1743.6309999999999,305,-208,16456,-2288,163,-24,-14
1752.0629999999999,305,-208,16456,-2288,163,-24,-14
1752.0629999999999,305,-208,16456,-2288,163,-24,-14
1752.0629999999999,306,-180,16304,-2268,-148,-37,-4
1760.543,305,-180,16304,-2268,-148,-37,-4
1760.543,306,-180,16304,-2268,-148,-37,-4
1763.586,306,-180,16304,-2268,-148,-37,-4
1768.865,306,-180,16304,-2268,-148,-37,-4
1768.865,305,-180,16304,-2268,-148,-37,-4
1768.865,306,-180,16304,-2268,-148,-37,-4
1776.929,305,-196,16240,-2192,-149,-34,1
1781.8799999999999,306,-196,16240,-2192,-149,-34,1
1781.8799999999999,305,-196,16240,-2192,-149,-34,1
1785.144,305,-196,16240,-2192,-149,-34,1
1785.144,305,-196,16240,-2192,-149,-34,1
1793.409,305,-196,16240,-2192,-149,-34,1
1793.409,305,-196,16240,-2192,-149,-34,1
1793.409,306,-148,16364,-2200,113,-41,-9
1801.584,306,-148,16364,-2200,113,-41,-9
1801.584,306,-148,16364,-2200,113,-41,-9
1801.584,305,-148,16364,-2200,113,-41,-9
1810.605,305,-148,16364,-2200,113,-41,-9
1810.9109999999998,305,-148,16364,-2200,113,-41,-9
1810.9109999999998,305,-148,16364,-2200,113,-41,-9
1818.165,305,-160,16368,-2208,-76,-35,-19
1818.165,305,-160,16368,-2208,-76,-35,-19
1818.165,305,-160,16368,-2208,-76,-35,-19
1827.094,306,-160,16368,-2208,-76,-35,-19
1829.107,306,-160,16368,-2208,-76,-35,-19
1829.107,304,-160,16368,-2208,-76,-35,-19
1834.741,305,-160,16368,-2208,-76,-35,-19
1839.81,306,-164,16444,-2220,-182,-44,-16
1839.81,305,-164,16444,-2220,-182,-44,-16
1843.216,306,-164,16444,-2220,-182,-44,-16
1845.991,306,-164,16444,-2220,-182,-44,-16
1851.241,305,-164,16444,-2220,-182,-44,-16
1851.241,306,-164,16444,-2220,-182,-44,-16
1855.837,305,-164,16444,-2220,-182,-44,-16
1859.318,305,-196,16556,-2172,177,-39,-12
1862.058,306,-196,16556,-2172,177,-39,-12
1864.07,305,-196,16556,-2172,177,-39,-12
1867.823,305,-196,16556,-2172,177,-39,-12
1867.823,305,-196,16556,-2172,177,-39,-12
1867.823,305,-196,16556,-2172,177,-39,-12
1875.96,306,-196,16556,-2172,177,-39,-12
1880.029,306,-264,16216,-2284,-78,-22,-29
1884.201,306,-264,16216,-2284,-78,-22,-29
1884.201,306,-264,16216,-2284,-78,-22,-29
1887.029,306,-264,16216,-2284,-78,-22,-29
1892.548,305,-264,16216,-2284,-78,-22,-29
1893.72,306,-264,16216,-2284,-78,-22,-29
1894.6019999999999,305,-264,16216,-2284,-78,-22,-29
1900.761,306,-192,16200,-2124,-322,-30,4
1902.768,307,-192,16200,-2124,-322,-30,4
1905.829,306,-192,16200,-2124,-322,-30,4
1908.866,306,-192,16200,-2124,-322,-30,4
1908.866,306,-192,16200,-2124,-322,-30,4
1913.845,306,-192,16200,-2124,-322,-30,4
1917.326,306,-192,16200,-2124,-322,-30,4
