Time (ms),EMG Value
2826.0519999999997,39
2827.073,39
2827.073,38
2828.107,38
2829.173,38
2830.256,36
2831.197,37
2831.197,36
2832.2349999999997,37
2832.745,37
2833.8269999999998,35
2833.8269999999998,39
2834.844,39
2834.844,39
2835.9,38
2836.955,38
2837.466,38
2838.598,38
2840.271,37
2840.271,37
2841.752,36
2841.752,37
2841.752,37
2845.0,37
2845.0,39
2846.158,39
2846.158,39
2848.7909999999997,38
2849.3070000000002,38
2849.3070000000002,38
2850.4170000000004,36
2852.7909999999997,36
2852.7909999999997,36
2854.085,36
2854.085,37
2856.727,36
2857.237,37
2858.3050000000003,39
2858.3050000000003,39
2859.256,39
2861.32,38
2862.256,38
2862.256,38
2863.2599999999998,38
2865.253,36
2865.6450000000004,36
2866.48,36
2867.119,37
2868.806,35
2869.98,35
2869.98,37
2870.992,39
2873.542,39
2873.542,38
2874.469,37
2875.5280000000002,38
2875.5280000000002,38
2877.535,37
2878.4770000000003,37
2879.476,37
2879.476,37
2881.533,37
2881.533,35
2882.529,37
2883.518,39
2885.482,38
2885.482,38
2886.479,36
2887.5280000000002,38
2889.952,37
2889.952,36
2891.152,36
2891.152,36
2892.162,36
2894.17,35
2895.167,35
2896.164,37
2896.164,37
2897.168,37
2898.1639999999998,37
2899.2,36
2900.226,36
2902.062,36
2902.062,37
2903.18,37
2903.18,37
2904.1929999999998,36
2906.495,37
2906.8450000000003,37
2907.866,39
2908.362,39
2910.2239999999997,38
2910.803,38
2911.817,38
2911.817,38
2914.159,36
2915.174,37
2916.321,37
2917.6150000000002,36
2918.755,35
2920.772,35
2921.771,35
2921.771,37
2923.068,39
2923.5829999999996,37
2924.632,38
2924.632,38
2925.645,38
2926.872,36
2930.5249999999996,36
2937.7309999999998,36
2938.73,37
2938.73,36
2939.741,35
2939.741,37
2940.7450000000003,38
2941.74,37
2941.74,37
2942.7400000000002,36
2942.7400000000002,38
2943.734,36
2944.744,36
2944.744,36
2945.739,37
2946.743,37
2947.735,35
2948.744,35
2948.744,37
2949.741,37
2949.741,39
2950.7400000000002,38
2950.7400000000002,38
2951.743,38
2952.746,38
2952.746,36
2953.746,36
2954.741,36
2954.741,36
2955.741,36
2955.741,35
2956.74,37
2956.74,37
2958.741,37
2959.7400000000002,37
2959.7400000000002,38
2960.74,36
2962.7349999999997,38
2963.743,36
2964.742,36
2965.732,36
2965.732,36
2967.7400000000002,35
2967.7400000000002,35
2968.7450000000003,37
2968.7450000000003,37
2971.741,39
2971.741,38
2972.742,38
2972.742,38
2975.741,38
2976.3489999999997,36
2977.401,36
2977.536,36
2979.625,36
2979.625,36
2980.7419999999997,35
2980.7419999999997,35
2981.8199999999997,39
2984.08,38
2985.169,38
2985.169,38
2986.176,38
2987.512,36
2988.818,36
2988.818,36
2989.831,36
2991.279,36
2992.7769999999996,35
2992.7769999999996,35
2993.84,35
2996.1929999999998,38
2996.1929999999998,37
2997.32,36
2997.32,38
2998.396,36
3000.712,36
3000.712,36
3001.725,36
3001.725,36
3003.9120000000003,36
3005.095,37
3005.095,37
3006.184,39
3008.514,38
3008.514,38
3009.9700000000003,38
3010.482,36
3012.065,36
3013.077,36
3013.077,36
3014.235,36
3014.235,35
3016.2290000000003,37
3017.255,39
3017.255,39
3018.25,38
3020.503,38
3021.516,38
3022.515,38
3022.515,37
3024.612,37
3025.124,37
3025.124,36
3025.124,37
3028.473,37
3029.478,37
3029.478,38
3030.476,38
3031.529,38
3032.547,38
3033.474,36
3033.474,36
3034.525,36
3036.796,37
3036.796,37
3037.921,37
3038.472,39
3041.485,39
3041.485,39
3042.602,38
3042.602,38
3043.636,38
3045.235,36
3045.235,36
3046.2470000000003,36
3046.2470000000003,37
3049.5139999999997,37
3051.53,37
3052.5570000000002,39
3053.5679999999998,39
3054.602,38
3054.602,38
3055.6169999999997,38
3056.617,38
3057.617,36
3057.617,36
3058.618,36
3058.618,35
3059.6169999999997,37
3061.328,37
3062.354,39
3062.354,39
3063.358,38
3065.7580000000003,38
3066.232,38
3066.232,36
3067.949,36
3069.317,36
3070.379,36
3071.3360000000002,35
3071.3360000000002,35
3073.719,35
3074.831,38
3075.342,37
3075.342,38
3076.678,38
3078.948,38
3078.948,37
3080.2200000000003,36
3080.2200000000003,36
3082.2419999999997,37
3082.2419999999997,36
3083.2329999999997,37
3084.282,37
3086.2349999999997,39
3086.2349999999997,39
3087.244,38
3087.244,38
3090.448,38
3090.448,38
3091.471,36
3091.471,36
3092.529,36
3095.477,36
3095.477,35
3096.6420000000003,35
3096.6420000000003,37
3098.663,37
3098.663,39
3099.656,39
3100.743,38
3102.8289999999997,38
3102.8289999999997,38
3104.198,38
3104.198,36
3106.751,36
3107.2129999999997,36
