Time (ms),EMG1,EMG2,EMG3,EMG4,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1713.343,294,69,283,83,11384,-18624,456,-8036,3898,8147
1721.7549999999999,290,65,275,98,11508,-19840,1184,-8308,4705,9024
1721.7549999999999,281,65,272,108,11416,-20688,1320,-8701,5411,9747
1732.79,268,70,272,115,11308,-21668,1624,-8990,5910,10347
1732.79,250,70,269,129,11328,-22980,1868,-9133,6251,11091
1743.954,230,67,265,144,11196,-23800,2016,-9566,6485,11518
1743.954,207,67,267,155,11176,-24508,1672,-9931,6362,12004
1755.058,185,69,274,165,11220,-23236,1496,-10180,6149,12068
1755.058,165,66,277,181,11328,-23252,816,-9841,5609,12527
1755.058,150,58,282,199,11560,-23128,976,-9423,5330,13380
1766.102,136,50,294,213,11908,-23352,636,-9039,5074,14819
1766.102,125,44,309,226,12004,-21864,548,-8891,4984,15461
1777.24,120,31,323,245,11792,-21236,196,-8159,4832,15984
1777.24,118,22,338,265,12052,-22724,-564,-7243,4406,17184
1788.295,116,41,361,282,12156,-22248,-568,-6409,3759,18259
1788.295,116,86,388,298,12172,-22608,-1000,-5600,2931,19047
1799.435,119,147,409,318,12024,-22468,-756,-4593,2415,20074
1799.435,125,215,428,339,11992,-23656,-1388,-3453,1948,20919
1799.435,131,278,447,355,11860,-23624,-1164,-2271,1590,22153
1813.566,138,272,465,369,11876,-24160,-1616,-1530,757,23209
1821.865,144,204,476,388,11676,-24184,-2028,-1085,-171,23977
1821.865,152,91,481,407,11388,-24420,-2792,-632,-986,24559
1829.815,155,14,485,420,11280,-22332,-2096,494,-1361,24987
1832.7659999999998,148,14,485,433,11480,-24048,-3424,876,-1989,26068
1832.7659999999998,135,14,477,451,11672,-22688,-2948,771,-2086,26829
1843.817,124,14,464,470,11768,-21648,-3308,964,-2192,27122
1843.817,129,14,450,483,12004,-21760,-3708,1296,-2408,27637
1854.917,149,14,435,496,11924,-21548,-3560,2122,-2346,28021
1854.917,181,14,414,513,12020,-21868,-3656,2754,-2771,28886
1854.917,214,14,390,532,11896,-22404,-3092,2870,-2934,29548
1866.3670000000002,239,29,369,545,11808,-21408,-2364,2830,-3015,30388
1866.3670000000002,254,78,347,556,11388,-21204,-2184,2938,-3104,30715
1877.3010000000002,267,149,318,573,11296,-19720,-572,3213,-2712,31094
1877.3010000000002,289,255,288,590,11092,-19572,-904,3260,-2482,31573
1891.233,334,409,258,595,11016,-19516,-508,3246,-2414,32375
1892.236,352,577,234,598,10628,-18956,-360,2615,-1953,32181
1899.937,346,726,211,608,10356,-18760,-712,2095,-1893,31905
1899.937,330,871,193,617,9824,-17924,-836,1681,-1724,31584
1911.109,312,1014,183,620,9596,-17020,-1340,1857,-1915,31683
1913.613,296,1014,177,623,9108,-16504,-2144,2016,-2196,31518
1913.613,287,1014,169,629,8664,-15540,-1308,2246,-1675,31130
1922.034,276,1015,163,636,8496,-17772,-2612,1960,-2102,32511
1922.034,264,1015,164,636,8368,-16156,-2432,1909,-1653,32511
1935.384,253,1015,168,635,7784,-15588,-3716,2464,-1954,32345
1935.384,249,1015,170,637,7804,-18376,-3472,3285,-2184,32104
1944.543,253,1015,175,639,8000,-18412,-2464,4154,-2164,32511
1948.544,265,1015,186,636,7832,-17696,-1828,4934,-1864,32511
1956.696,263,1015,200,629,7632,-17964,-1404,5405,-1856,32436
1960.697,259,1014,210,628,7208,-17432,-768,6159,-2261,31759
1964.698,261,1014,222,626,6988,-16536,32,6642,-2620,30886
1965.7279999999998,276,1014,238,618,6812,-15740,328,7053,-2488,29869
1965.7279999999998,297,1014,256,608,6624,-15716,-472,7111,-2886,28967
1981.3529999999998,328,1015,270,602,5992,-13088,-100,7753,-2756,28435
1981.3529999999998,356,1015,283,597,5476,-14092,-1592,8168,-2900,27553
1981.3529999999998,380,1015,299,585,4916,-9164,704,8681,-1376,24106
1981.3529999999998,420,1015,316,571,4844,-12608,-2420,9674,-789,23092
1996.982,456,1015,327,563,4880,-11832,-784,9596,-595,22611
1996.982,485,1015,337,555,3580,-11416,-3384,10766,-994,20489
1996.982,509,1015,349,541,2648,-14568,-680,10935,382,23235
2013.6090000000002,531,1015,360,527,3348,-11352,-1948,12096,912,22011
2013.6090000000002,553,1015,366,517,2868,-17840,-1224,11853,-1196,24206
2013.6090000000002,573,1015,372,508,3144,-15028,216,10019,-487,24818
2029.237,593,1015,380,493,3196,-10008,2152,9952,89,23411
2029.237,622,1015,388,478,2120,-13704,-1092,10552,-954,23667
2029.237,657,1015,391,469,1708,-12348,-140,9341,-2043,22436
2044.8629999999998,688,1015,393,462,564,-11608,-1088,11335,-2152,22284
2044.8629999999998,688,1015,398,450,-376,-11472,-1716,12113,-2146,22720
2044.8629999999998,660,1015,403,439,264,-10504,-612,12412,-2012,21517
2044.8629999999998,599,1015,403,435,-636,-10072,-644,14137,-2409,20334
2060.4900000000002,525,1015,402,431,124,-9396,-1672,14158,-3204,17313
2060.4900000000002,482,1015,405,423,-1356,-12328,-396,14659,-2501,16694
2060.4900000000002,466,1015,408,415,384,-7320,-392,15188,-1469,13697
2076.116,488,1015,406,413,396,-6184,-1468,15829,-1745,11208
2076.116,548,1015,403,413,-2132,-9732,-240,16996,-1320,9440
2091.742,598,1015,404,408,-2324,-10876,2848,13202,-567,11260
2091.742,632,1014,406,405,-1448,-11712,-364,14869,-1127,10643
2091.742,655,1014,402,408,-7288,-14836,-988,17903,-2520,14781
2091.742,674,950,398,412,-5636,-11468,-76,17249,-2858,13214
2108.452,697,838,396,412,-4664,-13488,1696,16676,-1502,16482
2113.8210000000004,726,695,395,412,-3940,-11332,-288,15793,-1842,18356
2113.8210000000004,759,513,389,418,-3612,-12464,-652,15907,-1054,18068
2113.8210000000004,778,321,384,427,-4292,-10404,176,17384,-2315,18468
2129.448,786,108,382,430,-3716,-10260,2656,16879,-2156,18601
2129.448,793,14,381,434,-5272,-8388,1024,18558,-2849,17698
2129.448,808,14,375,444,-5100,-11604,1844,17962,-2350,17405
2145.0840000000003,826,14,370,455,-5264,-10296,2060,16387,-2690,17496
2145.0840000000003,831,14,369,461,-5844,-9096,2572,15428,-2859,18061
2145.0840000000003,832,14,367,467,-4688,-7128,2644,15465,-1488,17960
2160.7090000000003,841,14,360,479,-4680,-3012,2896,15259,-2706,15551
2160.7090000000003,849,14,355,491,-7152,-12520,4432,15596,-3073,15103
2160.7090000000003,840,14,355,497,-7216,-7552,3056,12308,-2812,15666
2160.7090000000003,807,14,357,504,-6000,-4780,4684,12141,-2240,16025
2176.3379999999997,760,14,354,515,-6808,-8640,5060,11997,-2003,16760
2176.3379999999997,698,14,352,526,-6472,-7572,4560,11456,-2176,14333
2176.3379999999997,626,14,354,531,-5608,-8000,3748,9815,-1202,12812
2191.962,559,14,354,537,-6688,-12832,4220,9014,-2273,10983
2191.962,500,14,348,547,-7360,-5448,2400,9838,-2126,10843
2191.962,450,14,338,557,-8088,-9872,3484,9902,-2162,12558
2207.5879999999997,405,14,332,560,-5748,-8196,3992,8640,-1908,11244
2214.0930000000003,363,29,323,564,-7116,-8680,2620,8891,-1760,12491
2214.0930000000003,333,60,308,572,-6924,-6536,2632,9844,-2264,11537
2214.0930000000003,302,73,291,581,-6072,-8460,1964,10649,-2175,9160
2229.731,264,50,278,583,-7580,-8976,3464,11221,-2077,7725
2229.731,235,14,265,585,-7272,-6472,640,13265,-2530,6749
2229.731,219,14,248,590,-7780,-10788,5824,9081,-1756,7078
2229.731,219,14,232,596,-4468,-5904,7768,9328,-611,5192
2245.348,237,14,220,595,-5836,-8676,5640,6775,418,5038
2245.348,272,14,208,593,-7592,-8708,5664,6414,305,6175
2245.348,319,14,193,596,-8556,-8316,4540,5257,-132,7006
2260.974,344,14,179,597,-9532,-7096,2944,5164,-1741,9020
2260.974,338,14,168,593,-10092,-9716,5620,5365,-1758,11049
2276.6000000000004,330,14,158,588,-8952,-7988,5012,5252,-3005,10885
2276.6000000000004,319,14,146,587,-8872,-10236,5612,5148,-3093,13097
2276.6000000000004,289,14,134,585,-8392,-8664,5080,4897,-3727,12370
2276.6000000000004,241,14,127,576,-8268,-8332,5816,5207,-3994,12171
2292.2259999999997,191,14,119,568,-8276,-9380,7360,5519,-3875,10322
2292.2259999999997,152,14,109,565,-8276,-6928,5796,5572,-3482,9876
2292.2259999999997,115,14,102,560,-8500,-7996,6928,5128,-3103,8784
2307.852,83,15,101,551,-9008,-8348,6728,5825,-2755,8988
2314.3570000000004,55,14,103,543,-9036,-7800,5904,5414,-2908,8372
2314.3570000000004,36,14,103,540,-8656,-8048,6000,4959,-2671,7949
2314.3570000000004,23,14,106,537,-9220,-5784,5376,5028,-2707,7401
2329.987,12,30,114,530,-9464,-6656,6016,5913,-2753,6545
2334.225,6,67,125,526,-9760,-5592,6400,6263,-2557,7234
2341.2259999999997,7,95,134,526,-9596,-5528,6688,6034,-2774,7239
2344.246,12,123,140,525,-9264,-5504,7468,5314,-2506,6655
2344.246,17,191,151,521,-9708,-6504,7392,5270,-2944,6632
2344.246,24,267,164,518,-9540,-6012,6400,4647,-3145,5870
2359.8720000000003,35,300,173,525,-8532,-5928,7980,3499,-1870,4523
2359.8720000000003,46,317,184,532,-9876,-6232,7112,3316,-3499,3897
2359.8720000000003,58,359,199,538,-9852,-5028,6924,3674,-3161,3903
2359.8720000000003,70,406,215,549,-8876,-4620,8184,3121,-2876,3735
2375.498,83,410,228,568,-8792,-8180,9008,2247,-2837,3981
2375.498,97,403,235,585,-9676,-8660,7976,2515,-3225,3934
2391.1240000000003,108,412,241,599,-10164,-8640,8244,2563,-2977,4717
2391.1240000000003,119,431,253,616,-10004,-9308,6916,2060,-3597,4936
2391.1240000000003,134,430,267,638,-9440,-7952,7576,1437,-3497,4593
2406.75,149,441,287,662,-9000,-7032,7592,1368,-3654,3349
2406.75,163,488,315,683,-10024,-7420,6024,993,-4450,3241
2414.2549999999997,177,542,343,701,-10316,-6192,6664,-376,-4377,2008
2414.2549999999997,191,583,363,716,-12200,-10652,10156,-549,-3609,2739
2414.2549999999997,204,602,375,726,-11524,-6276,7512,-916,-4440,3354
2429.884,213,602,387,726,-11824,-7644,10240,-908,-3605,4440
2429.884,224,618,394,724,-10880,-9144,10024,-1923,-3929,4250
2429.884,236,625,394,724,-10592,-8696,10016,-2490,-3829,4518
2429.884,249,639,392,725,-10532,-8872,9608,-2450,-3634,4697
2445.51,261,674,390,720,-10560,-8788,10104,-2400,-3298,4602
2445.51,272,705,386,716,-10428,-8232,9948,-2501,-3251,3770
2461.1360000000004,281,716,380,718,-10908,-8668,9988,-2275,-3042,3426
2461.1360000000004,281,722,372,718,-10492,-8616,10516,-2911,-2690,2585
2461.1360000000004,273,737,368,713,-10124,-8216,11008,-3719,-2664,1771
2476.7709999999997,262,745,365,707,-11620,-6288,10096,-3995,-2691,2078
2476.7709999999997,252,730,362,705,-11600,-7236,10916,-4591,-2512,1509
2476.7709999999997,235,709,360,702,-11676,-6344,11524,-5027,-2224,1477
2476.7709999999997,209,695,363,692,-11812,-6340,11708,-4952,-2378,1607
2497.3230000000003,171,644,366,682,-11456,-6252,12024,-5087,-1976,1824
2497.3230000000003,139,559,368,676,-10672,-6408,12976,-5794,-1433,2258
2497.3230000000003,112,479,371,668,-10532,-6692,13240,-5452,-770,2028
2497.3230000000003,90,428,379,653,-12100,-7664,11092,-4392,-1323,1113
2514.453,73,381,390,639,-10456,-7476,11748,-3863,-579,1747
2514.453,61,320,399,628,-10396,-7224,12260,-3786,314,1665
2514.453,54,262,405,616,-10500,-7368,11264,-3303,620,1534
2530.08,50,228,410,598,-11248,-7116,10864,-2374,694,1288
2530.08,46,206,414,580,-10732,-7628,10692,-1506,1582,640
2530.08,48,184,415,568,-10708,-7728,10452,-1079,1824,623
2545.7070000000003,51,177,416,555,-10876,-7436,10004,-806,1852,441
2545.7070000000003,58,199,420,537,-11088,-7068,9564,-725,1660,348
2545.7070000000003,71,235,425,521,-11100,-6680,9732,-259,1581,130
2561.333,93,270,428,510,-11320,-6968,10112,135,1708,-23
2561.333,125,332,432,499,-11380,-7212,9836,548,1762,-278
2561.333,158,438,439,484,-11888,-7196,9532,553,1473,-706
2561.333,191,555,447,471,-11204,-6888,9196,1105,1816,-968
2576.959,218,653,453,465,-11844,-6604,9760,1543,2304,-1184
2576.959,236,741,460,458,-11996,-5736,9856,2369,2196,-1498
2576.959,243,837,470,447,-13052,-6004,9996,3283,2042,-2209
2592.585,246,924,477,440,-12740,-5032,10392,3799,2119,-2503
2592.585,245,985,481,438,-12568,-4388,10976,3440,2622,-4465
2608.2200000000003,242,1015,484,436,-12580,-3828,10712,4524,2756,-4579
2608.2200000000003,234,1014,489,429,-12768,-3320,11104,5571,3130,-4324
2614.725,221,1015,493,424,-13196,-2736,12240,6094,3546,-4398
2614.725,210,1014,491,424,-13288,-3352,14000,6042,3706,-4981
2614.725,196,1015,490,424,-13024,-2816,12372,6499,4631,-6179
2632.601,179,1014,491,418,-13232,-4324,14292,5564,5212,-6082
2634.871,161,1014,492,412,-13340,-2672,12436,5222,4829,-7035
2634.871,153,984,489,412,-14208,-2700,13788,5997,5581,-6639
2634.871,152,933,488,410,-12552,-3264,12440,4876,5549,-7542
2650.4979999999996,148,893,490,400,-13548,-2948,13880,4636,6089,-7690
2650.4979999999996,139,842,493,392,-13664,-2032,14000,4632,6418,-8685
2650.4979999999996,129,756,493,388,-14228,-1664,14088,4110,6604,-9533
2666.124,105,660,495,380,-14044,-2180,12588,3934,6773,-10109
2666.124,84,568,502,364,-13556,-2084,14916,3016,7511,-10571
2666.124,63,406,507,349,-13588,-1472,14932,2404,8186,-11199
2681.751,50,154,510,336,-12772,-2788,14492,1709,8734,-11828
2681.751,45,15,514,321,-12816,-2956,14188,997,9445,-12074
2681.751,32,15,521,299,-12568,-3360,13684,478,9791,-12376
2697.529,10,14,528,277,-12108,-4040,12884,522,10428,-12805
2698.532,1,14,531,260,-12184,-4140,12160,336,10925,-13317
2698.532,1,14,535,242,-12112,-4276,12292,77,10962,-13818
2698.532,9,14,542,216,-12480,-3944,11332,224,11189,-14510
2714.6659999999997,21,14,547,193,-12412,-3944,10868,718,11357,-15153
2714.6659999999997,27,14,548,176,-11884,-4800,10808,755,11239,-15628
2714.6659999999997,71,62,548,156,-11100,-5564,9444,275,11254,-16072
2730.295,133,149,553,133,-10808,-5624,9572,-345,11435,-16100
2730.295,196,218,554,112,-11440,-4860,8200,74,11404,-16760
2730.295,265,274,547,98,-10936,-5968,8360,426,11203,-17105
2745.9210000000003,334,326,546,84,-9952,-6844,8496,498,11569,-17530
2745.9210000000003,389,374,559,66,-10124,-6132,9652,404,12191,-17709
2745.9210000000003,434,436,576,52,-9700,-6816,7652,481,11841,-18218
2761.547,472,446,592,44,-8840,-7904,7316,1111,11948,-18277
2761.547,494,411,612,36,-8680,-8068,6288,1793,11961,-18608
2761.547,501,293,637,25,-8560,-8128,6188,2551,11933,-18823
2761.547,499,53,663,18,-8552,-8240,5728,3466,11681,-19014
2777.172,497,14,684,13,-8236,-8816,5288,4213,11335,-19153
2777.172,495,14,704,7,-7832,-9436,5604,4716,10893,-19160
2792.798,492,14,727,0,-7384,-9796,5780,4719,10488,-19354
2792.798,491,14,745,0,-6864,-10272,5296,3769,9812,-19630
2792.798,493,14,755,0,-6276,-10832,4992,2890,9259,-19522
2808.425,495,14,765,0,-6476,-10100,4044,2540,8681,-19601
2808.425,498,14,775,0,-6084,-10512,3268,2491,8002,-19701
2814.93,506,14,780,0,-6092,-11352,2200,2388,7037,-19779
2814.93,516,14,776,3,-5308,-11948,2660,1892,6321,-19858
2814.93,526,14,770,8,-4624,-11548,4296,346,6211,-19619
2830.558,540,14,766,7,-4968,-10628,3988,105,5745,-20202
2830.558,551,14,755,10,-4084,-12580,3088,261,5303,-19861
2830.558,559,14,737,17,-2828,-14268,2524,560,4513,-19047
2846.184,565,14,717,24,-1196,-17200,3292,1030,4238,-17924
2846.184,569,14,700,25,-260,-18532,3524,958,4288,-16619
2846.184,569,14,681,30,160,-19252,4048,1158,4586,-15458
2861.743,567,14,655,40,188,-20124,3628,2126,4385,-14273
2862.77,559,14,630,49,508,-21636,3380,2702,4926,-13572
2862.77,542,41,609,54,548,-22060,4004,3275,4537,-12256
2878.3959999999997,522,129,587,62,1052,-22284,4220,3079,5141,-11602
2878.3959999999997,503,225,562,75,836,-22060,3056,3027,4848,-10939
2878.3959999999997,478,324,536,88,828,-22336,1720,3122,4692,-10562
2878.3959999999997,449,416,516,97,308,-22524,584,3348,3636,-9965
2894.022,421,478,496,109,664,-23180,1800,2128,2912,-8553
2894.022,394,498,470,127,444,-21464,216,2250,1295,-7580
2894.022,367,498,445,144,96,-20720,276,2035,369,-7430
2909.6479999999997,341,498,427,156,1068,-22184,1740,596,-136,-6521
2915.1530000000002,316,489,410,172,1636,-23052,1784,-955,-1170,-4571
2915.1530000000002,293,452,391,193,1580,-22712,1436,-1139,-2073,-3195
2915.1530000000002,273,404,375,213,1892,-24672,1776,-1263,-2087,-1875
2930.783,255,374,362,228,2168,-25924,2420,-1894,-2478,148
2930.783,247,361,349,246,2236,-25556,2396,-1611,-2226,1633
2930.783,254,361,333,268,1548,-25664,2028,-632,-2320,2616
2946.408,272,386,319,288,1264,-25788,1688,277,-2309,3570
2946.408,293,439,310,304,1244,-25188,2184,359,-2213,5039
2946.408,311,499,300,322,876,-24188,2048,624,-1986,5707
2946.408,329,535,286,343,308,-23644,1292,1523,-2040,6167
2963.205,345,558,272,362,-568,-23328,832,1807,-2563,6615
2963.205,357,601,263,375,-1060,-22812,1040,2017,-3198,7493
2963.205,368,632,251,390,-892,-22236,1816,1415,-3260,8380
2978.8329999999996,376,648,233,407,-1272,-21276,1384,1706,-4677,9220
2978.8329999999996,376,694,215,422,-1600,-21620,1544,1235,-5374,10124
2978.8329999999996,365,789,200,430,-1772,-20964,2520,897,-5855,10932
2994.459,351,877,180,441,-1948,-20632,2820,458,-6258,11826
2994.459,340,930,157,454,-2344,-20616,2748,-158,-6897,12818
2994.459,330,952,137,465,-2528,-20064,2768,-704,-7746,14119
3010.085,315,985,121,470,-3228,-19468,2580,-937,-7881,14723
3017.216,305,997,106,476,-2996,-18572,4224,54,-8124,14848
3017.216,297,994,88,486,-3100,-19460,4296,-594,-7750,15996
3025.706,286,1003,74,493,-3700,-18604,3112,-1416,-8077,16823
3027.726,274,1015,64,494,-3436,-17116,5444,-661,-8106,17515
3037.769,260,1014,52,497,-3784,-16508,6236,-550,-7869,17629
3037.769,248,1015,36,503,-3604,-16452,4812,38,-7065,17789
3045.802,241,1014,18,507,-4536,-15748,5288,537,-7660,17707
3047.82,235,1015,6,505,-4928,-15040,5552,1436,-7852,18134
3057.848,229,1015,2,507,-4612,-14848,5900,1408,-7757,18541
3057.848,224,1015,2,512,-4824,-13940,6076,1030,-8278,19351
3065.89,222,1015,2,515,-5696,-13652,5188,946,-9025,19872
3065.89,225,1014,2,513,-6208,-12976,6220,1012,-9277,20065
3077.919,233,1014,2,514,-5812,-12336,7180,434,-8820,19858
3077.919,243,997,2,520,-6416,-11828,6160,-32,-9028,19697
3085.9649999999997,249,985,2,524,-7164,-10944,6708,-124,-9328,20137
3087.978,250,1009,2,524,-7400,-10708,7200,-717,-9171,20062
3097.998,253,1015,2,527,-7500,-10252,7968,-966,-9031,19972
3097.998,255,1015,2,536,-7912,-11084,7204,-2054,-9359,19460
3108.0570000000002,257,1015,2,544,-8592,-9520,8076,-2340,-9924,20344
3108.0570000000002,261,1014,2,549,-9108,-8704,8128,-2087,-9684,19920
3116.077,267,1014,2,560,-9216,-8848,8584,-1703,-9894,19759
3118.095,279,1014,5,576,-9172,-8636,9232,-2287,-10114,19424
3128.1620000000003,291,1014,15,592,-9080,-7740,9744,-2265,-9451,19254
3128.1620000000003,303,1014,36,605,-9304,-7140,9576,-1598,-8922,18714
3136.61,316,1014,59,622,-9776,-6916,9256,-1052,-9027,17953
3138.629,327,1015,85,642,-10308,-6088,9880,-729,-9307,17571
3148.969,336,1014,117,661,-10200,-5136,10344,-273,-8730,17048
3151.229,339,1015,152,675,-9904,-5368,12276,-869,-8039,16617
3156.748,336,1003,185,692,-10716,-4820,11368,-1383,-8343,16018
3156.748,333,965,215,710,-10072,-4912,11868,-3265,-7830,16155
3168.8230000000003,326,925,247,728,-10908,-3216,10780,-4802,-7935,15941
3168.8230000000003,310,908,283,739,-12004,-1952,11620,-5235,-7661,15353
3176.8469999999998,294,885,315,753,-12728,-2024,11192,-5151,-7871,15056
3178.8650000000002,274,847,339,769,-12900,-2448,10744,-5329,-8089,14145
3188.929,250,794,360,783,-13052,-1932,10952,-5412,-8117,13227
3188.929,224,738,380,789,-13476,-2556,10588,-5676,-8551,12367
3196.953,203,660,393,799,-12704,-3272,11388,-6050,-8385,12045
3198.9770000000003,187,560,401,812,-12716,-964,12620,-5795,-7585,10115
3198.9770000000003,175,466,406,822,-13528,-1748,11080,-5407,-7917,9448
3209.061,164,399,411,827,-12828,-1316,11388,-6110,-7344,9161
3217.089,152,334,412,836,-12576,-1332,12108,-7087,-7272,7641
3219.1079999999997,138,241,406,849,-12608,-748,12448,-6399,-6933,7234
3227.1510000000003,118,92,398,860,-13304,64,12516,-5816,-6309,7407
3229.1620000000003,73,14,390,868,-12688,-612,10940,-6143,-6852,6680
3239.1899999999996,28,14,376,883,-12388,184,12096,-6568,-7202,5530
3239.1899999999996,0,14,355,901,-12628,2960,14236,-6803,-6614,3651
3247.227,0,14,330,919,-13232,3292,14464,-7277,-5832,1189
3247.227,0,14,305,934,-12944,3488,14168,-7986,-6167,334
3257.2309999999998,0,14,282,956,-13068,2512,15836,-8072,-6171,-1528
3257.2309999999998,0,14,271,984,-12932,3624,16996,-8591,-5335,-2677
3257.2309999999998,0,14,273,1015,-12040,2152,17260,-9058,-3996,-3186
3257.2309999999998,0,14,286,1019,-11864,-2732,16616,-8602,-3445,-2844
3272.861,0,15,301,1019,-10880,-4264,15344,-9114,-2547,-1436
3272.861,0,14,313,1019,-9924,-6340,14712,-9859,-1316,-207
3288.489,0,14,323,1019,-10324,-6368,13904,-7473,-31,-791
3288.489,0,15,333,1019,-11204,-8328,11888,-5056,1256,-1453
3288.489,0,14,339,1019,-11464,-8504,11396,-3424,2440,-2155
3304.1130000000003,6,14,340,1019,-11892,-8768,11508,-1669,3516,-2760
3304.1130000000003,38,14,340,1016,-12248,-8688,11252,-685,3973,-3471
3304.1130000000003,89,14,342,1003,-11932,-8664,11372,-88,4360,-3911
3304.1130000000003,156,14,340,989,-12236,-8252,10676,361,4196,-4321
3319.739,233,14,336,976,-12692,-8260,9964,1064,3813,-4946
3319.739,310,14,332,959,-12984,-6764,12856,1079,4675,-5201
3319.739,386,14,332,936,-16052,-9348,236,4638,99,-5924
3335.365,456,14,331,915,-12868,-10768,12584,657,2391,-2860
3335.365,515,14,329,898,-9728,-7744,13452,-2798,5044,-2070
3349.643,566,14,330,879,-13112,-6488,9316,-2244,2700,-2599
3353.737,624,14,337,854,-14400,-8152,8740,-669,2440,-2620
3357.253,701,14,344,834,-13924,-8172,10152,-88,2913,-2891
3357.253,790,84,350,817,-12800,-8196,11076,-579,4113,-3109
3357.253,876,223,356,799,-13404,-6712,10316,27,3688,-3453
3372.8799999999997,944,408,366,775,-13496,-6432,9916,1371,4305,-4130
3372.8799999999997,1003,562,374,756,-13804,-6516,9452,2827,4205,-4485
3372.8799999999997,1009,690,379,740,-13824,-5832,9964,4036,4033,-4691
3388.506,1011,886,385,721,-13976,-5396,13456,5057,4746,-5027
3388.506,1010,1015,393,698,-13604,-4624,13200,4971,5268,-5557
3388.506,1011,1015,400,679,-13484,-4496,13812,4358,5844,-5759
3388.506,1010,1015,404,662,-13536,-4208,14200,4455,6548,-6184
3404.141,1010,1015,409,643,-13548,-4508,13576,5032,7187,-6960
3404.141,1010,1015,418,619,-12584,-5552,13240,4699,7083,-7233
3404.141,1009,1015,424,600,-13512,-4740,13164,5172,8136,-7427
3419.759,1007,1015,427,582,-13412,-5328,13784,4478,8326,-7509
3419.759,969,1015,432,563,-13004,-5180,13516,3902,8781,-7469
3435.385,915,1015,440,539,-14308,-4484,13156,4153,8973,-7785
3435.385,858,1015,448,520,-13652,-5376,13364,4011,9335,-8111
3435.385,807,1015,457,504,-13288,-5648,13376,3814,10166,-8410
3435.385,768,1015,466,486,-13656,-5656,12960,3915,10426,-8701
3451.01,741,1015,474,463,-13520,-6656,12324,4028,10662,-9027
3457.516,720,1015,478,446,-13624,-6052,11796,3877,10846,-9340
3457.516,697,1015,477,432,-13708,-6600,11832,3267,11111,-9585
3457.516,669,1015,476,416,-13304,-5760,11640,3171,11651,-10160
3457.516,648,1015,476,396,-13948,-5532,10772,3628,11390,-10997
3473.147,632,1015,472,381,-13380,-6432,10328,4031,11996,-11715
3473.147,624,1015,464,369,-13060,-6416,10848,3992,12369,-11882
3488.7709999999997,611,1015,456,354,-12616,-7192,9552,4509,12006,-12537
3488.7709999999997,595,1015,449,336,-12976,-6612,10364,5269,12694,-13628
3488.7709999999997,586,1015,439,322,-12732,-7724,9596,5422,12549,-14153
3504.397,582,1015,423,311,-12020,-8092,8976,4879,12288,-14354
3504.397,575,1015,405,296,-12484,-7092,9464,4753,12649,-14865
3504.397,564,1015,384,271,-11712,-7636,8340,4039,12069,-15189
3504.397,544,1015,354,246,-11272,-7720,8408,3722,12096,-15349
3520.023,518,1015,316,217,-11352,-7564,6888,4042,11919,-15866
3520.023,483,1015,282,189,-10944,-8380,6792,4066,11975,-16145
3520.023,448,1014,256,160,-10236,-8492,6920,3978,11966,-16498
3535.649,428,1014,234,139,-10048,-8416,6464,4372,11682,-16620
